date,CL,XLP
6/24/2013,56.149994,39.265
6/25/2013,56.219986,39.33
6/26/2013,57,39.74
6/27/2013,57.39,39.92
6/28/2013,57.289994,39.67
7/1/2013,57.949997,39.96
7/2/2013,57.719986,40.01
7/3/2013,57.819993,39.93
7/5/2013,57.859986,40.03
7/8/2013,58.579987,40.43
7/9/2013,58.979996,40.73
7/10/2013,58.619996,40.78
7/11/2013,58.949997,41.42
7/12/2013,59.14,41.43
7/15/2013,58.819993,41.49
7/16/2013,58.479996,41.34
7/17/2013,58.359986,41.42
7/18/2013,58.799988,41.56
7/19/2013,58.87999,41.8
7/22/2013,58.649994,41.71
7/23/2013,58.409989,41.63
7/24/2013,58.469986,41.36
7/25/2013,59.619996,41.58
7/26/2013,60.25,41.53
7/29/2013,60.079987,41.44
7/30/2013,60.239991,41.4
7/31/2013,59.869996,41.39
8/1/2013,60.559998,41.73
8/2/2013,60.529999,41.75
8/5/2013,60.979996,41.78
8/6/2013,60.989991,41.73
8/7/2013,60.939988,41.53
8/8/2013,60.909989,41.75
8/9/2013,60.679993,41.57
8/12/2013,60.959992,41.45
8/13/2013,61.079987,41.48
8/14/2013,60.669999,41.19
8/15/2013,59.809998,40.53
8/16/2013,59.469986,40.29
8/19/2013,59.149994,40.11
8/20/2013,59.089997,40.12
8/21/2013,58.509995,39.81
8/22/2013,58.449997,39.98
8/23/2013,59.029999,40.21
8/26/2013,58.219986,39.74
8/27/2013,57.64,39.528
8/28/2013,57.26999,39.23
8/29/2013,57.25,39.39
8/30/2013,57.76999,39.51
9/3/2013,57.449997,39.48
9/4/2013,57.799988,39.725
9/5/2013,57.529999,39.67
9/6/2013,58,39.77
9/9/2013,58.569993,40.05
9/10/2013,58.589997,40.09
9/11/2013,59.25,40.375
9/12/2013,59.279999,40.39
9/13/2013,59.429993,40.72
9/16/2013,60.01999,41.09
9/17/2013,59.799988,41.23
9/18/2013,61.189988,41.72
9/19/2013,60.969986,41.53
9/20/2013,60.439988,40.98
9/23/2013,60.199997,40.8
9/24/2013,59.869996,40.61
9/25/2013,59.339997,40.269
9/26/2013,60.39,40.48
9/27/2013,59.929993,40.23
9/30/2013,59.299988,39.8
10/1/2013,60.089997,40.04
10/2/2013,59.429993,39.955
10/3/2013,59.219986,39.75
10/4/2013,59.329987,39.81
10/7/2013,59.209992,39.68
10/8/2013,58.959992,39.68
10/9/2013,59.829987,39.71
10/10/2013,60.789994,40.45
10/11/2013,61.449997,40.57
10/14/2013,61.529999,40.74
10/15/2013,61.229996,40.37
10/16/2013,62.279999,40.97
10/17/2013,63.409989,41.43
10/18/2013,62.809998,41.49
10/21/2013,62.259995,41.4
10/22/2013,63.469986,41.92
10/23/2013,63.469986,42
10/24/2013,63.039994,41.92
10/25/2013,63.599991,42.02
10/28/2013,64.759995,42.57
10/29/2013,65.939988,42.94
10/30/2013,65.219986,42.57
10/31/2013,64.729996,42.345
11/1/2013,65.39,42.51
11/4/2013,65.729996,42.55
11/5/2013,65.359986,42.63
11/6/2013,66.009995,43.09
11/7/2013,64.799988,42.46
11/8/2013,64.829987,42.67
11/11/2013,64.619996,42.535
11/12/2013,64.719986,42.61
11/13/2013,65.089997,42.97
11/14/2013,65.599991,43.28
11/15/2013,65.779999,43.33
11/18/2013,65.179993,43.195
11/19/2013,65.279999,43.04
11/20/2013,65.259995,42.86
11/21/2013,65.979996,42.935
11/22/2013,66.259995,43.16
11/25/2013,65.949997,43.09
11/26/2013,66.009995,43.05
11/27/2013,65.829987,43.08
11/29/2013,65.809998,43.01
12/2/2013,65.279999,42.78
12/3/2013,65.369996,42.99
12/4/2013,65.039994,42.89
12/5/2013,64.539994,42.5
12/6/2013,65.659989,43.08
12/9/2013,65.689988,43.23
12/10/2013,64.689988,42.86
12/11/2013,64.939988,42.93
12/12/2013,63.969986,42.34
12/13/2013,63.979996,42.27
12/16/2013,64.039994,42.26
12/17/2013,63.579987,42.06
12/18/2013,64.64,42.76
12/19/2013,64.239991,42.68
12/20/2013,64.739991,42.55
12/23/2013,64.62999,42.51
12/24/2013,64.709992,42.57
12/26/2013,64.829987,42.74
12/27/2013,65.369996,42.84
12/30/2013,65.429993,42.95
12/31/2013,65.209992,42.98
1/2/2014,64.299988,42.45
1/3/2014,64.179993,42.37
1/6/2014,64.14,42.21
1/7/2014,64.199997,42.44
1/8/2014,63.539994,42.12
1/9/2014,65.01999,42.34
1/10/2014,65.079987,42.4
1/13/2014,64.689988,42.16
1/14/2014,64.849991,42.38
1/15/2014,64.779999,42.39
1/16/2014,64.979996,42.4
1/17/2014,64.699997,42.07
1/21/2014,64.739991,42.23
1/22/2014,64.009995,42.23
1/23/2014,63.439988,41.86
1/24/2014,62.39,41.48
1/27/2014,62.109986,41.31
1/28/2014,62.869996,41.63
1/29/2014,61.589997,40.9
1/30/2014,61.489991,40.96
1/31/2014,61.229996,40.76
2/3/2014,60.169999,39.88
2/4/2014,60.349991,40.09
2/5/2014,60.419999,40.12
2/6/2014,60.599991,40.55
2/7/2014,60.859986,40.93
2/10/2014,61.51999,41.09
2/11/2014,62.399994,41.57
2/12/2014,61.919999,41.39
2/13/2014,62.309998,41.6
2/14/2014,62.679993,41.84
2/18/2014,62.39,41.6
2/19/2014,61.529999,41.51
2/20/2014,61.859986,41.69
2/21/2014,61.559998,41.6
