date,ADI,XSD
5/29/2013,45.62,26.604996
5/30/2013,46.24,27.2649995
5/31/2013,45.93,27.1199955
6/3/2013,45.82,27.1039965
6/4/2013,46.13,27.1199955
6/5/2013,45.39,26.719994
6/6/2013,45.47,26.75
6/7/2013,46.21,26.904999
6/10/2013,45.95,27.144997
6/11/2013,45.02,26.404999
6/12/2013,44.15,25.9199985
6/13/2013,45.1,26.5
6/14/2013,44.95,26.4199985
6/17/2013,45.95,26.769997
6/18/2013,46.66,27.234993
6/19/2013,46.04,26.939995
6/20/2013,44.67,26.1649935
6/21/2013,45.16,26.2304995
6/24/2013,44.03,25.729996
6/25/2013,44.52,26.199997
6/26/2013,45.07,26.375
6/27/2013,45.37,26.5849995
6/28/2013,45.06,26.6599965
7/1/2013,45.37,26.8299945
7/2/2013,45.31,26.8499985
7/3/2013,45.68,26.9749985
7/5/2013,46.21,27.4249955
7/8/2013,45.76,26.82
7/9/2013,46.26,27.0899965
7/10/2013,46.73,27.279999
7/11/2013,48,27.904999
7/12/2013,48.35,28.0849995
7/15/2013,48.4,28.309998
7/16/2013,48.52,28.3659975
7/17/2013,48.66,28.519997
7/18/2013,48.34,28.3499985
7/19/2013,47.98,28.344994
7/22/2013,47.94,28.3699955
7/23/2013,48.38,28.32
7/24/2013,48.23,27.899994
7/25/2013,48.75,28.239998
7/26/2013,48.56,27.899994
7/29/2013,48.5,27.8499985
7/30/2013,48.93,28.1649935
7/31/2013,49.38,28.404999
8/1/2013,49.94,28.6399995
8/2/2013,49.87,28.3349995
8/5/2013,49.58,28.4655
8/6/2013,49.42,28.144997
8/7/2013,49.15,27.75
8/8/2013,49.1,27.769997
8/9/2013,49,27.604996
8/12/2013,49.41,27.899994
8/13/2013,49.58,28.134995
8/14/2013,48.88,27.779999
8/15/2013,47.83,27.219994
8/16/2013,48.305,27.401993
8/19/2013,47.78,27.109993
8/20/2013,47.85,27.434998
8/21/2013,46.95,27.2999955
8/22/2013,47.24,27.519997
8/23/2013,47.33,27.5499955
8/26/2013,47.22,27.634995
8/27/2013,46.16,26.814995
8/28/2013,46.17,27.304993
8/29/2013,46.49,27.6299975
8/30/2013,46.28,27.094994
9/3/2013,46.66,27.274994
9/4/2013,47.45,27.9649965
9/5/2013,47.29,28.144997
9/6/2013,47.04,28.074997
9/9/2013,47.3,28.394997
9/10/2013,47.879,28.8799975
9/11/2013,48.245,28.75
9/12/2013,47.96,28.524994
9/13/2013,47.95,28.609993
9/16/2013,48.3,28.689995
9/17/2013,48.49,28.949997
9/18/2013,48.5,29.154999
9/19/2013,48.38,29.029999
9/20/2013,47.995,28.8499985
9/23/2013,47.56,28.7649995
9/24/2013,47.74,28.7849965
9/25/2013,47.58,28.7249985
9/26/2013,47.45,28.679993
9/27/2013,46.89,28.559998
9/30/2013,47.05,28.6649935
10/1/2013,47.11,28.9949955
10/2/2013,46.8,28.904999
10/3/2013,46.32,28.7849965
10/4/2013,46.99,29.059998
10/7/2013,46.64,28.8349995
10/8/2013,45.7,28.239998
10/9/2013,45.69,28.114998
10/10/2013,46.65,28.7849965
10/11/2013,46.98,28.984993
10/14/2013,47.27,29.394997
10/15/2013,46.73,29.064995
10/16/2013,47.24,29.3499985
10/17/2013,47.52,29.3499985
10/18/2013,47.66,29.5499955
10/21/2013,47.75,29.6699985
10/22/2013,47.64,29.574997
10/23/2013,46.48,28.359993
10/24/2013,46.95,28.2099995
10/25/2013,46.75,28.2899935
10/28/2013,47.48,28.3799975
10/29/2013,49.17,28.699997
10/30/2013,48.78,28.32
10/31/2013,49.3,28.875
11/1/2013,49.68,28.844994
11/4/2013,49.16,28.9649965
11/5/2013,49.79,28.894997
11/6/2013,49.93,28.899994
11/7/2013,49.14,28.234993
11/8/2013,49.8,28.609993
11/11/2013,49.66,28.5499955
11/12/2013,49.85,28.7949985
11/13/2013,50.35,29.1699985
11/14/2013,50.361,28.8499985
11/15/2013,50.69,28.875
11/18/2013,50.11,28.649994
11/19/2013,49.45,28.009995
11/20/2013,49.08,28.0149995
11/21/2013,49.77,28.634995
11/22/2013,49.76,28.6649935
11/25/2013,49.66,28.6749955
11/26/2013,49.92,28.8899995
11/27/2013,48.54,29.1399995
11/29/2013,48.22,29.109993
12/2/2013,48.4,28.9199985
12/3/2013,49.56,29.024994
12/4/2013,48.77,29.0899965
12/5/2013,48.82,29.274994
12/6/2013,49.27,29.3799975
12/9/2013,49.01,29.3349995
12/10/2013,48.91,29.434998
12/11/2013,48.67,29.009995
12/12/2013,48.11,28.7949985
12/13/2013,48.41,28.75
12/16/2013,48.74,29.404999
12/17/2013,48.94,29.8299945
12/18/2013,49.78,29.8699955
12/19/2013,49.66,29.5899965
12/20/2013,50.01,29.699997
12/23/2013,50.62,30.094994
12/24/2013,50.63,30.189995
12/26/2013,50.74,30.179993
12/27/2013,50.7,30.1749955
12/30/2013,50.85,30.3799975
12/31/2013,50.93,30.554993
1/2/2014,49.28,30.1889955
1/3/2014,49.61,30.25
1/6/2014,49.33,30.07
1/7/2014,49.59,30.274994
1/8/2014,49.71,30.445
1/9/2014,49.52,30.184998
1/10/2014,49.53,30.32
1/13/2014,48.87,29.9549945
1/14/2014,49.71,30.774994
1/15/2014,50.02,31.109993
1/16/2014,49.82,31.059998
1/17/2014,49.38,31.029999
1/21/2014,49.98,31.2849965
1/22/2014,50.37,31.429993
1/23/2014,49.41,30.984993
1/24/2014,48.25,30.2849965
1/27/2014,48.22,30.114998
1/28/2014,48.51,30.2099995
1/29/2014,48.27,30.1649935
1/30/2014,48.89,30.609993
1/31/2014,48.27,30.359993
2/3/2014,47.26,29.404999
2/4/2014,47.69,29.699997
2/5/2014,47.85,29.564995
2/6/2014,48.35,29.9549945
2/7/2014,48.97,30.489998
2/10/2014,49.22,30.6399995
2/11/2014,49.75,31.019997
2/12/2014,49.89,31.57
2/13/2014,50.69,31.9199985
2/14/2014,50.77,31.984993
2/18/2014,51.23,32.259995
2/19/2014,51.57,32.179993
2/20/2014,51.4,32.554993
2/21/2014,51.12,32.269997
2/24/2014,50.96,33.0349965
2/25/2014,50.8,32.9149935
2/26/2014,50.84,33.3349995
2/27/2014,51.03,33.309998
2/28/2014,50.82,33.3349995
3/3/2014,50.58,33.149994
3/4/2014,51.2,33.9749985
3/5/2014,51.24,34.07
3/6/2014,51.57,34.154999
3/7/2014,51.83,34.064995
3/10/2014,51.8,33.8499985
3/11/2014,51.52,33.5149995
3/12/2014,51.73,33.734993
3/13/2014,50.45,33.314995
3/14/2014,50.09,33.490044
3/17/2014,50.68,33.7899935
3/18/2014,51.44,34.4649965
3/19/2014,51.6,34.4649965
3/20/2014,53.225,35.024994
3/21/2014,53.24,34.479996
3/24/2014,53.61,34.4249955
3/25/2014,53.29,34.4549945
3/26/2014,52.75,33.8699955
3/27/2014,52.58,33.6399995
3/28/2014,52.84,33.679993
3/31/2014,53.14,34.429993
4/1/2014,54.08,35.074997
4/2/2014,54.06,35.179993
4/3/2014,53.98,35.0899965
4/4/2014,52.92,33.9649965
4/7/2014,53.12,33.684998
4/8/2014,53.96,34.309998
4/9/2014,54.3,34.684998
4/10/2014,52.49,33.5049975
4/11/2014,52.09,32.854996
4/14/2014,52.46,33.0049975
4/15/2014,53.18,33.326645
4/16/2014,52.15,33.229996
4/17/2014,52.85,33.634995
4/21/2014,52.9,34
