date,URBN,XRT,beta,value,price
2011-07-29,32.54,53.26,0.5790138107131959,1.7017244414151875,31.701724441415188
2011-08-01,32.21,53.03,0.5790357032499258,1.5037366566564359,31.503736656656436
2011-08-02,30.76,50.84,0.5791677641654068,1.3151108698307148,31.315110869830715
2011-08-03,31.32,51.93,0.579299850778769,1.2369587490585268,31.236958749058527
2011-08-04,29.2,48.46,0.5794472054385507,1.1199884244478326,31.119988424447833
2011-08-05,29.39,48.69,0.5792137777262992,1.1880811625064922,31.188081162506492
2011-08-08,27.41,44.69,0.578964600085647,1.536072022172437,31.536072022172437
2011-08-09,28.365,47.33,0.5788885663944943,0.9662041525485847,30.966204152548585
2011-08-10,27.38,45.0,0.5787393333000872,1.3367300014960755,31.336730001496075
2011-08-11,28.24,47.21,0.5786215517828907,0.9232765403297307,30.92327654032973
2011-08-12,29.68,47.15,0.5781232616270304,2.4214882142855174,32.42148821428552
2011-08-15,29.69,47.77,0.5783485487662304,2.0622898254371727,32.062289825437176
2011-08-16,27.835,47.23,0.5783960349503321,0.5173552692958161,30.517355269295816
2011-08-17,27.0,46.68,0.578160568902217,0.011464643644508499,30.01146464364451
2011-08-18,26.02,44.33,0.5777942634305939,0.40638030212177156,30.40638030212177
2011-08-19,25.95,43.83,0.5776768647449632,0.6304230182282637,30.630423018228264
2011-08-22,27.03,44.12,0.5778711249137044,1.5343259688073658,31.534325968807366
2011-08-23,26.41,46.26,0.5784692781100309,-0.3499888053700282,29.650011194629972
2011-08-24,25.64,46.74,0.5785695664838633,-1.4023415374557686,28.59765846254423
2011-08-25,24.21,45.73,0.5784506691766996,-2.2425491014504715,27.75745089854953
2011-08-26,24.77,47.12,0.5779287515721838,-2.462002774081302,27.537997225918698
2011-08-29,25.46,49.04,0.5772726034455424,-2.8494484729693994,27.1505515270306
2011-08-30,25.73,49.25,0.5765057513644938,-2.6629082547013176,27.337091745298682
2011-08-31,26.175,49.6,0.5757066654064523,-2.3800506041600364,27.619949395839964
2011-09-01,26.0,48.5,0.5748483849080669,-1.8801466680412453,28.119853331958755
2011-09-02,25.96,46.86,0.5742848928415748,-0.9509900785561953,29.049009921443805
2011-09-06,25.78,47.1,0.573910448302253,-1.2511821150361158,28.748817884963884
2011-09-07,25.26,49.13,0.5733309284556388,-2.907748515025535,27.092251484974465
2011-09-08,24.96,48.07,0.5722538884851125,-2.5482444194793565,27.451755580520643
2011-09-09,24.56,47.22,0.5714583257385354,-2.4242621413736423,27.575737858626358
2011-09-12,24.85,47.85,0.5707000331527892,-2.4579965863609594,27.54200341363904
2011-09-13,24.66,48.68,0.5700598006511357,-3.090511095697284,26.909488904302716
2011-09-14,25.13,49.5,0.5690968612869853,-3.0402946337057735,26.959705366294227
2011-09-15,25.35,49.85,0.5682759260546898,-2.9785549138262866,27.021445086173713
2011-09-16,24.83,50.06,0.5675491933649781,-3.581512619850809,26.41848738014919
2011-09-19,24.58,49.85,0.5666690907595221,-3.6684541743621786,26.33154582563782
2011-09-20,24.34,48.99,0.5656762852659164,-3.3724812151772454,26.627518784822755
2011-09-21,23.7925,47.26,0.5649252693398001,-2.905868228998955,27.094131771001045
2011-09-22,22.87,46.04,0.564413846382909,-3.1156134874691297,26.88438651253087
2011-09-23,23.41,46.91,0.5639979412727247,-3.047143425103517,26.952856574896483
2011-09-26,24.2,48.53,0.5636390469220526,-3.153402947127212,26.846597052872788
2011-09-27,23.84,48.87,0.5633103974812185,-3.6889791249071457,26.311020875092854
2011-09-28,23.11,47.67,0.5627441369818226,-3.7160130099234827,26.283986990076517
2011-09-29,23.31,47.6,0.5621288145097394,-3.4473315706635965,26.552668429336403
2011-09-30,22.31,46.22,0.5610189341599071,-3.620295136870908,26.379704863129092
2011-10-03,21.9,44.44,0.5595181688455422,-2.964987423495895,27.035012576504105
2011-10-04,22.49,46.85,0.5583363047896874,-3.66805587939686,26.33194412060314
2011-10-05,23.49,47.49,0.5568631915619531,-2.9554329672771544,27.044567032722846
2011-10-06,24.06,48.63,0.5553552967709187,-2.9469280819697765,27.053071918030223
2011-10-07,23.29,48.23,0.5538266483251011,-3.421059248719626,26.578940751280374
2011-10-10,23.66,49.84,0.5521795178043489,-3.860627167368751,26.13937283263125
2011-10-11,23.54,50.17,0.5503008341438499,-4.06859284899695,25.93140715100305
2011-10-12,24.15,50.52,0.5483335835521072,-3.5518126410524573,26.448187358947543
2011-10-13,23.89,50.07,0.5465018306624431,-3.4733466612685255,26.526653338731474
2011-10-14,23.84,50.94,0.5446273225236948,-3.9033158093570144,26.096684190642986
2011-10-17,23.12,49.82,0.5423542799582063,-3.900090227517836,26.099909772482164
2011-10-18,23.59,50.99,0.5399084648466728,-3.9399326225318454,26.060067377468155
2011-10-19,23.48,50.58,0.5372700066180529,-3.6951169347411152,26.304883065258885
2011-10-20,23.67,51.11,0.5343598455365068,-3.6411317053708636,26.358868294629136
2011-10-21,25.07,52.16,0.5316333897565566,-2.659997609701989,27.34000239029801
2011-10-24,26.37,53.76,0.529022455938064,-2.070247231230315,27.929752768769685
2011-10-25,26.19,52.42,0.5265722829175244,-1.4129190705366312,28.58708092946337
2011-10-26,26.23,52.45,0.52442329787003,-1.2760019732830727,28.723998026716927
2011-10-27,27.89,54.49,0.5224624811046882,-0.5789805953944587,29.42101940460554
2011-10-28,28.1,53.65,0.5206919058252214,0.1648792524768723,30.164879252476872
2011-10-31,27.25,52.58,0.5193929384737452,-0.05968070494952471,29.940319295050475
2011-11-01,26.54,51.93,0.5179605990936067,-0.35769391093099756,29.642306089069002
2011-11-02,26.62,53.07,0.5164913405522944,-0.7901954431102638,29.209804556889736
2011-11-03,26.76,53.26,0.5148993217418196,-0.6635378759693111,29.33646212403069
2011-11-04,26.72,53.07,0.5133349147027512,-0.5226839232750073,29.477316076724993
2011-11-07,27.21,53.06,0.5118318649457937,0.05220124597618536,30.052201245976185
2011-11-08,26.34,53.64,0.5100454276648931,-1.0188367399448666,28.981163260055133
2011-11-09,26.05,51.41,0.50792079494702,-0.06220806822629754,29.937791931773702
2011-11-10,26.17,52.12,0.5066535888826154,-0.23678505256190974,29.76321494743809
2011-11-11,26.82,53.57,0.5055013363060078,-0.2597065859128378,29.740293414087162
2011-11-14,26.83,53.14,0.5043201667951154,0.030426336507566987,30.030426336507567
2011-11-15,26.85,53.37,0.5031937994580559,-0.005453077076438717,29.99454692292356
2011-11-16,26.7,52.12,0.5017629816621805,0.5481133957671531,30.548113395767153
2011-11-17,26.18,51.43,0.5009653700880518,0.41535101637149907,30.4153510163715
2011-11-18,25.96,51.34,0.5004150500998359,0.26869132787442496,30.268691327874425
2011-11-21,26.12,50.65,0.5001041897683027,0.7897227882354692,30.78972278823547
2011-11-22,25.68,50.28,0.49999306231749974,0.5403488266761123,30.540348826676112
2011-11-23,25.26,48.98,0.49986772845110955,0.7764786604646581,30.776478660464658
2011-11-25,25.19,48.5,0.4997571633450308,0.9517775777660091,30.95177757776601
2011-11-28,26.04,50.17,0.4996072807050148,0.9747027270294062,30.974702727029406
2011-11-29,26.1,50.12,0.49936323215034717,1.0719148046246012,31.0719148046246
2011-11-30,26.98,51.88,0.49892609309112185,1.0957142904325963,31.095714290432596
2011-12-01,27.4,52.0,0.49859335440892266,1.473145570736019,31.47314557073602
2011-12-02,27.09,52.56,0.49884989077473546,0.8704497408799021,30.870449740879902
2011-12-05,27.7,53.35,0.4988409104395837,1.0868374280482094,31.08683742804821
2011-12-06,27.16,53.17,0.4989096426894368,0.6329742982026438,30.632974298202644
2011-12-07,26.91,53.32,0.4988244930073622,0.31267803284744744,30.312678032847447
2011-12-08,26.03,52.29,0.4988135356942822,-0.05295978145401392,29.947040218545986
2011-12-09,26.34,53.51,0.4986551845065901,-0.3430389229476347,29.656961077052365
2011-12-12,26.46,53.23,0.4983785335975843,-0.06868934339940935,29.93131065660059
2011-12-13,27.87,51.64,0.4983932901107849,2.132970498679068,32.13297049867907
2011-12-14,27.11,51.0,0.4991864447754262,1.6514913164532636,31.651491316453264
2011-12-15,26.86,51.33,0.49976354384285604,1.2071372945462002,31.2071372945462
2011-12-16,26.58,51.49,0.500107852036803,0.8294466986250129,30.829446698625013
2011-12-19,26.14,50.84,0.5004260220331186,0.6983410398362508,30.69834103983625
2011-12-20,27.08,52.535,0.500671516003461,0.7772219067581752,30.777221906758175
2011-12-21,27.06,52.76,0.5009609360057761,0.6293010163352548,30.629301016335255
2011-12-22,27.2,52.59,0.5013700527098255,0.8329489279902766,30.832948927990277
2011-12-23,27.55,53.05,0.501884659745468,0.9250188005029223,30.925018800502922
2011-12-27,27.68,53.14,0.5023672004014548,0.984206970666694,30.984206970666694
2011-12-28,27.22,52.51,0.5029583814385624,0.8096553906610886,30.80965539066109
2011-12-29,27.49,52.82,0.5033486406580233,0.9031248004432051,30.903124800443205
2011-12-30,27.56,52.55,0.5039628712303184,1.076751116846772,31.076751116846772
2012-01-03,27.75,52.53,0.504443699595803,1.2515724602324667,31.251572460232467
2012-01-04,28.41,52.38,0.504991468989397,1.9585468543353848,31.958546854335385
2012-01-05,27.98,52.67,0.5059404732895106,1.3321152718414737,31.332115271841474
2012-01-06,27.67,52.07,0.5068491995305802,1.2783621804426915,31.27836218044269
2012-01-09,28.78,52.665,0.5078404020284535,2.0345852271714975,32.0345852271715
2012-01-10,29.41,52.81,0.5089647793970663,2.531570000040926,32.53157000004093
2012-01-11,23.93,52.78,0.5102725589358319,-3.0021856606332094,26.99781433936679
2012-01-12,24.55,52.84,0.5099741844023563,-2.397035903820509,27.60296409617949
2012-01-13,25.13,52.74,0.5098964736517124,-1.7619400203913145,28.238059979608686
2012-01-17,24.81,52.99,0.5100791195099034,-2.219092542829781,27.78090745717022
2012-01-18,25.1,54.36,0.510077571636049,-2.627816794135626,27.372183205864374
2012-01-19,25.91,55.09,0.5099549115891883,-2.1834160794483815,27.81658392055162
2012-01-20,25.4,54.77,0.5097091056523776,-2.5167677165807234,27.483232283419277
2012-01-23,25.71,54.88,0.5092097725673845,-2.235432318498063,27.764567681501937
2012-01-24,26.615,55.36,0.5086267416337832,-1.542576416846238,28.457423583153762
2012-01-25,27.54,55.85,0.508252622950415,-0.8459089917806786,29.15409100821932
2012-01-26,26.83,55.45,0.5079032300934792,-1.3332341086834205,28.66676589131658
2012-01-27,26.99,55.8133,0.5071823017674691,-1.3175179632382878,28.682482036761712
2012-01-30,26.51,55.7,0.5065557093390847,-1.705153010187015,28.294846989812985
2012-01-31,26.5,55.15,0.5059126232428309,-1.4010811718421259,28.598918828157874
2012-02-01,26.39,55.7,0.505522297262923,-1.7675919575448091,28.23240804245519
2012-02-02,26.44,55.78,0.5049854786369615,-1.7280899983697147,28.271910001630285
2012-02-03,27.685,56.9,0.5044349381892449,-1.0173479829680367,28.982652017031963
2012-02-06,27.48,57.09,0.5039494608319847,-1.2904747188980075,28.709525281101993
2012-02-07,26.9,57.33,0.5037321130768069,-1.9789620426933396,28.02103795730666
2012-02-08,27.14,57.37,0.5030136294913192,-1.7178919239169836,28.282108076083016
2012-02-09,27.405,57.56,0.5024464523010632,-1.5158177944491982,28.484182205550802
2012-02-10,27.0,57.28,0.5019631500879543,-1.7524492370380251,28.247550762961975
2012-02-13,27.02,57.61,0.501325290056969,-1.861349960181986,28.138650039818014
2012-02-14,27.175,58.09,0.5006680498238667,-1.9088070142684188,28.09119298573158
2012-02-15,27.28,57.5,0.4998374325510481,-1.460652371685267,28.539347628314733
2012-02-16,27.47,58.35,0.4992080670449336,-1.6587907120718768,28.341209287928123
2012-02-17,28.48,58.84,0.49855007194504297,-0.8546862332463299,29.14531376675367
2012-02-21,28.49,57.96,0.49800761671130234,-0.3745214645870867,29.625478535412913
2012-02-22,29.33,57.87,0.49769898462007633,0.528159760036182,30.528159760036182
2012-02-23,29.14,58.55,0.49762682105860956,0.0039496270184109505,30.00394962701841
2012-02-24,29.62,58.37,0.4973384520287226,0.5903545550834615,30.59035455508346
2012-02-27,29.66,58.7,0.49722494363213493,0.47289580879367676,30.472895808793677
2012-02-28,29.19,59.72,0.49704936376363384,-0.4937880039642124,29.506211996035788
2012-02-29,28.39,58.88,0.4965398267516322,-0.8462649991361069,29.153735000863893
2012-03-01,28.4,59.5601,0.4958070435221279,-1.13031709288229,28.86968290711771
2012-03-02,28.11,59.51,0.49513551475793893,-1.3555144832449457,28.644485516755054
2012-03-05,28.52,59.66,0.4943139242345167,-0.9707687198312662,29.029231280168734
2012-03-06,27.93,58.91,0.4937404265839914,-1.156248530062932,28.843751469937068
2012-03-07,28.24,59.39,0.49319798988385566,-1.0510286192021887,28.94897138079781
2012-03-08,28.68,60.11,0.49278978829399794,-0.9415941743522147,29.058405825647785
2012-03-09,29.5,60.82,0.4924914749651142,-0.4533315073782447,29.546668492621755
2012-03-12,29.51,60.67,0.49227246634012584,-0.3561705328554332,29.643829467144567
2012-03-13,27.95,61.45,0.4914779558733977,-2.251320388420293,27.748679611579707
2012-03-14,28.21,61.32,0.49018433893004676,-1.848103663190468,28.151896336809532
2012-03-15,27.98,61.72,0.4891215307161131,-2.2085808757985,27.7914191242015
2012-03-16,27.98,61.0,0.48802505620221326,-1.7895284283350072,28.210471571664993
2012-03-19,27.81,61.08,0.48709969221243576,-1.9420492003355783,28.05795079966442
2012-03-20,28.51,61.47,0.48607381430754915,-1.3689573654850449,28.631042634514955
2012-03-21,28.51,61.61,0.48525078960586443,-1.3863011476173064,28.613698852382694
2012-03-22,29.05,61.49,0.48435478130125176,-0.7329755022139715,29.26702449778603
2012-03-23,29.37,61.59,0.4836187498453709,-0.41607880297639355,29.583921197023606
2012-03-26,29.49,62.835,0.4829507153042705,-0.8562081961438359,29.143791803856164
2012-03-27,29.72,62.55,0.4821821381257811,-0.44049273976760617,29.559507260232394
2012-03-28,29.23,61.89,0.4815045490163977,-0.570316538624855,29.429683461375145
2012-03-29,29.19,61.76,0.4807322956383986,-0.5000265786274944,29.499973421372506
2012-03-30,29.11,61.25,0.4799233921820573,-0.285307771151011,29.71469222884899
2012-04-02,29.54,61.78,0.4789855038988967,-0.05172443087383982,29.94827556912616
2012-04-03,30.22,61.87,0.47825358064694684,0.6304509653733987,30.6304509653734
2012-04-04,30.16,61.27,0.47773719092876077,0.8890423117948281,30.889042311794828
2012-04-05,30.03,60.96,0.47707126337908223,0.9477357844111474,30.947735784411147
2012-04-09,29.48,60.415,0.47626866463439477,0.7062286261130417,30.70622862611304
2012-04-10,28.51,58.77,0.4767844531777621,0.48937768674292315,30.489377686742923
2012-04-11,28.8,59.78,0.4770876899658778,0.279697893839824,30.279697893839824
2012-04-12,29.0,60.55,0.47717620330696386,0.10698088976333864,30.10698088976334
2012-04-13,28.67,59.87,0.4773280692840277,0.09236849196526364,30.092368491965264
2012-04-16,28.48,60.15,0.4775747132229655,-0.24611900036137513,29.753880999638625
2012-04-17,28.94,61.35,0.47760907576389455,-0.361316798114931,29.63868320188507
2012-04-18,29.17,61.25,0.47770113340665343,-0.08919442115752219,29.910805578842478
2012-04-19,29.06,60.71,0.47780675735585315,0.0523517609261539,30.052351760926154
2012-04-20,28.94,60.94,0.4777790140519248,-0.17585311632429423,29.824146883675706
2012-04-23,28.14,60.24,0.47750362599740204,-0.6248184300835007,29.3751815699165
2012-04-24,27.87,59.33,0.4772352686012585,-0.444368486112662,29.555631513887338
2012-04-25,28.34,60.54,0.4770192411927828,-0.5387448618110682,29.461255138188932
2012-04-26,28.92,61.4,0.47688247013508367,-0.3605836662941364,29.639416333705864
2012-04-27,29.21,62.44,0.4767280467393255,-0.5568992384034814,29.44310076159652
2012-04-30,28.96,61.74,0.4766090515055254,-0.46584283995114006,29.53415716004886
2012-05-01,28.83,61.43,0.47651352785442513,-0.4422260160973366,29.557773983902663
2012-05-02,30.1,62.43,0.47623827078760583,0.3684447547297687,30.36844475472977
2012-05-03,28.97,61.72,0.47626750586755057,-0.42523046214522253,29.574769537854777
2012-05-04,28.31,60.64,0.47625346683707487,-0.5700102290002214,29.42998977099978
2012-05-07,28.2,60.37,0.4761431586495792,-0.5447624876750936,29.455237512324906
2012-05-08,27.65,59.68,0.47599324545664057,-0.75727688885231,29.24272311114769
2012-05-09,27.84,59.88,0.4758561405292789,-0.6542656948932191,29.34573430510678
2012-05-10,27.69,60.21,0.4757809921275035,-0.9567735359969873,29.043226464003013
2012-05-11,27.45,59.92,0.4756410958176583,-1.0504144613940873,28.949585538605913
2012-05-14,27.02,59.2,0.4753728458065182,-1.1220724717458772,28.877927528254123
2012-05-15,26.74,59.34,0.475141848800511,-1.4549173078223276,28.545082692177672
2012-05-16,26.33,59.05,0.4746094524276506,-1.6956881658527685,28.30431183414723
2012-05-17,25.56,57.0,0.47389587102507963,-1.4520646484295412,28.54793535157046
2012-05-18,25.62,57.17,0.4730181971324251,-1.4224503300607445,28.577549669939255
2012-05-21,26.16,58.34,0.4722633367078295,-1.3918430635347754,28.608156936465225
2012-05-22,28.1,58.39,0.4713484123924376,0.5779662004055695,30.57796620040557
2012-05-23,28.18,59.07,0.47096992530157467,0.35980651243598416,30.359806512435984
2012-05-24,28.03,59.1,0.4707775109400972,0.20704910344025862,30.20704910344026
2012-05-25,28.42,59.41,0.4706534819194194,0.4584766391672943,30.458476639167294
2012-05-29,28.72,59.9,0.47067774400631845,0.5264031340215247,30.526403134021525
2012-05-30,28.19,58.74,0.4707941701573318,0.5355504449583286,30.53555044495833
2012-05-31,27.97,58.41,0.47081994195822846,0.46940719021987576,30.469407190219876
2012-06-01,26.69,56.53,0.4708927667809594,0.07043189387236382,30.070431893872364
2012-06-04,26.64,56.67,0.4708367884629286,-0.0423208021941619,29.957679197805838
2012-06-05,26.7,57.13,0.47072199674639126,-0.1923476741213328,29.807652325878667
2012-06-06,27.59,58.48,0.4704292062814036,0.07930001666351671,30.079300016663517
2012-06-07,27.33,57.56,0.4701809400499379,0.26638509072557426,30.266385090725574
2012-06-08,27.64,58.28,0.47051748875397403,0.2182407554183925,30.218240755418392
2012-06-11,27.13,57.09,0.47075721605109333,0.25447053564307964,30.25447053564308
2012-06-12,27.75,58.04,0.4711303748586602,0.40559304320336054,30.40559304320336
