date,PNC,KBE,beta,value,price
2013-05-09,68.72,27.18,2.4773252042473346,1.386300948557448,31.386300948557448
2013-05-10,68.57,27.34,2.478601297872957,0.8050405161533547,30.805040516153355
2013-05-13,68.76,27.38,2.4798850069701976,0.8607485091559965,30.860748509155997
2013-05-14,70.17,27.8,2.4813018418849433,1.18980879559858,31.18980879559858
2013-05-15,70.85,28.0,2.4828224623485573,1.3309710542403934,31.330971054240393
2013-05-16,70.46,27.93,2.485003762553212,1.0538449118887883,31.05384491188879
2013-05-17,71.51,28.32,2.4866726060630047,1.0874317962957178,31.087431796295718
2013-05-20,71.28,28.46,2.488388233144502,0.4604708847074761,30.460470884707476
2013-05-21,72.2,28.44,2.4898515474334615,1.3886219909923483,31.38862199099235
2013-05-22,71.24,28.02,2.492222254272408,1.4079324352871225,31.407932435287123
2013-05-23,70.94,27.96,2.4946764649407855,1.1888460402556262,31.188846040255626
2013-05-24,71.11,28.04,2.497223635239791,1.0878492678762655,31.087849267876265
2013-05-28,71.03,28.37,2.4994550743795645,0.12045953985175117,30.12045953985175
2013-05-29,71.8,28.33,2.5008563026580366,0.9507409456978309,30.95074094569783
2013-05-30,72.88,28.72,2.5027289030110644,1.001625905522232,31.001625905522232
2013-05-31,71.64,28.34,2.504770166485783,0.6548134817929139,30.654813481792914
2013-06-03,71.83,28.24,2.506475529079853,1.0471310587849558,31.047131058784956
2013-06-04,71.09,28.0,2.5085176862352574,0.8515047854128,30.8515047854128
2013-06-05,69.83,27.59,2.510489845523334,0.5655851620112031,30.565585162011203
2013-06-06,70.27,27.9,2.5121178147423566,0.1819129686882519,30.181912968688252
2013-06-07,71.1,28.29,2.5135689202076756,-0.008864752675151522,29.99113524732485
2013-06-10,72.93,28.53,2.5148145956250234,1.1823395868180882,31.182339586818088
2013-06-11,71.75,28.15,2.5169499287141255,0.8978595066973725,30.897859506697372
2013-06-12,70.84,27.82,2.5184984693065258,0.7753725838924623,30.775372583892462
2013-06-13,71.76,28.23,2.51992962068031,0.6223868081948467,30.622386808194847
2013-06-14,71.0,27.87,2.5212600984794236,0.7324810553784573,30.732481055378457
2013-06-17,71.29,28.02,2.522747147488128,0.6026249273826636,30.602624927382664
2013-06-18,71.74,28.25,2.524207031034522,0.4311513732747443,30.431151373274744
2013-06-19,70.88,28.06,2.525551825139271,0.013015786592063705,30.013015786592064
2013-06-20,71.05,27.91,2.526662115419947,0.5308603586292833,30.530860358629283
2013-06-21,71.71,27.98,2.528249246540145,0.9695860818067388,30.96958608180674
2013-06-24,70.53,27.61,2.5300805747196717,0.6744753319898678,30.674475331989868
2013-06-25,72.7,28.22,2.5314840533288994,1.2615200150584656,31.261520015058466
2013-06-26,73.18,28.38,2.533277392957917,1.285587587854323,31.285587587854323
2013-06-27,73.63,28.84,2.534281458704767,0.5413227309545192,30.54132273095452
2013-06-28,72.92,28.72,2.5352322544203307,0.10812965304810973,30.10812965304811
2013-07-01,73.49,29.1,2.535838756842778,-0.3029078241248442,29.697092175875156
2013-07-02,73.85,29.26,2.536397726838199,-0.3649974872857058,29.635002512714294
2013-07-03,73.97,29.33,2.5367701524577217,-0.43346857158498153,29.56653142841502
2013-07-05,75.92,30.1,2.537119433163424,-0.4472949382190592,29.55270506178094
2013-07-08,76.35,30.21,2.5375994373949498,-0.3108790037014444,29.689120996298556
2013-07-09,76.26,30.3,2.5380274872974993,-0.6422328651142237,29.357767134885776
2013-07-10,74.59,29.99,2.5386164600877565,-1.5431076380318132,28.456892361968187
2013-07-11,74.1,29.72,2.538779468562446,-1.3525258056758958,28.647474194324104
2013-07-12,74.91,30.07,2.5389166589454732,-1.4352239344903808,28.56477606550962
2013-07-15,75.06,30.28,2.538118828653157,-1.794238131617604,28.205761868382396
2013-07-16,74.5,29.95,2.536630264591534,-1.4720764245164446,28.527923575483555
2013-07-17,73.55,30.17,2.535788184145176,-2.9547295156599773,27.045270484340023
2013-07-18,75.91,30.8,2.533880324847319,-2.1335140052974424,27.866485994702558
2013-07-19,77.19,30.89,2.5319062706092805,-1.0205846991206755,28.979415300879324
2013-07-22,77.18,31.2,2.5303874218530167,-1.768087561814113,28.231912438185887
2013-07-23,77.14,31.48,2.5283053321981774,-2.451051857598628,27.548948142401372
2013-07-24,77.1,31.6,2.5258523151048986,-2.7169331573147986,27.2830668426852
2013-07-25,76.0,31.47,2.523194310673616,-3.4049249568986824,26.595075043101318
2013-07-26,75.9,31.34,2.5203398361299034,-3.0874504643111607,26.91254953568884
2013-07-29,75.87,31.08,2.5176172404041663,-2.3775438317614856,27.622456168238514
2013-07-30,75.54,31.2,2.5156506632470577,-2.948300693308184,27.051699306691816
2013-07-31,76.05,31.24,2.5131157142246514,-2.45973491237811,27.54026508762189
2013-08-01,77.65,31.98,2.511199024460924,-2.6581448022603382,27.34185519773966
2013-08-02,77.43,31.96,2.5092892946073606,-2.766885855651239,27.23311414434876
2013-08-05,77.16,31.9,2.507302583786339,-2.822952422784212,27.177047577215788
2013-08-06,76.53,31.55,2.5052402941153042,-2.510331279337848,27.489668720662152
2013-08-07,75.79,31.31,2.5036600312112713,-2.5995955772249033,27.400404422775097
2013-08-08,76.22,31.42,2.5019738393263546,-2.3920180316340662,27.607981968365934
2013-08-09,75.96,31.3,2.50019593813454,-2.2961328636111062,27.703867136388894
2013-08-12,76.11,31.26,2.4983621750726646,-1.9888015927714946,28.011198407228505
2013-08-13,75.98,31.26,2.49680944644285,-2.0702632958034997,27.9297367041965
2013-08-14,75.88,31.26,2.4951437272170316,-2.1181929128044175,27.881807087195583
2013-08-15,74.92,30.93,2.4937404820979636,-2.2113931112900076,27.788606888709992
2013-08-16,74.91,31.05,2.491755706739255,-2.459014694253881,27.54098530574612
2013-08-19,73.93,30.69,2.4895619091170036,-2.4746549908008433,27.525345009199157
2013-08-20,74.59,31.12,2.4874308934390155,-2.8188494038221563,27.181150596177844
2013-08-21,74.4,30.89,2.4850681256543403,-2.3637544014625718,27.63624559853743
2013-08-22,74.99,31.38,2.4834213261758027,-2.939761215396686,27.060238784603314
2013-08-23,75.02,31.21,2.480937932397046,-2.4100728701118186,27.58992712988818
2013-08-26,74.21,30.98,2.4786700385317935,-2.579197793714968,27.420802206285032
2013-08-27,72.24,29.94,2.4764557452150777,-1.9050850117394305,28.09491498826057
2013-08-28,72.55,30.1,2.474409732189074,-1.929732938891135,28.070267061108865
2013-08-29,72.58,30.24,2.47240308539382,-2.185469302309116,27.814530697690884
2013-08-30,72.27,29.89,2.470364954937611,-1.569208503085207,28.430791496914793
2013-09-03,72.48,29.87,2.46881264821357,-1.263433802139346,28.736566197860654
2013-09-04,72.54,30.07,2.467467902651242,-1.656759832722841,28.34324016727716
2013-09-05,73.35,30.31,2.4652320106076955,-1.37118224151925,28.62881775848075
2013-09-06,73.19,30.16,2.463262037433687,-1.1019830490000118,28.89801695099999
2013-09-09,72.95,30.29,2.461483948248965,-1.6083487924611433,28.391651207538857
2013-09-10,73.65,30.57,2.459431379440801,-1.5348172695052824,28.465182730494718
2013-09-11,73.56,30.45,2.4573394550946603,-1.265986407632397,28.734013592367603
2013-09-12,73.11,30.24,2.455407926318586,-1.14153569187404,28.85846430812596
2013-09-13,73.25,30.29,2.453573982789075,-1.068755938681079,28.93124406131892
2013-09-16,74.19,30.49,2.451963943512392,-0.5703806376928213,29.42961936230718
2013-09-17,74.77,30.84,2.450340587084817,-0.7985037056957651,29.201496294304235
2013-09-18,74.4,30.72,2.4483218963663633,-0.81244865637467,29.18755134362533
2013-09-19,74.05,30.19,2.4464318416681072,0.1922227000398351,30.192222700039835
2013-09-20,74.05,30.12,2.444694845559646,0.41579125174345677,30.415791251743457
2013-09-23,72.96,29.78,2.4430004928629385,0.20744532254168746,30.207445322541687
2013-09-24,72.72,29.85,2.4414845365465125,-0.15831341591339765,29.841686584086602
2013-09-25,73.05,30.08,2.439973885081979,-0.3444144632659203,29.65558553673408
2013-09-26,72.44,29.99,2.438507904628803,-0.6908520598178001,29.3091479401822
2013-09-27,72.63,29.99,2.436846098173259,-0.4510144842160315,29.54898551578397
2013-09-30,72.45,30.03,2.4353106396526725,-0.6823785087697587,29.31762149123024
2013-10-01,72.67,30.37,2.433553925880891,-1.2370327290026637,28.762967270997336
2013-10-02,72.68,30.16,2.431375245599173,-0.650277407271048,29.349722592728952
2013-10-03,72.42,30.03,2.4296397872719475,-0.5420828117765808,29.45791718822342
2013-10-04,72.97,30.35,2.428436232915652,-0.7330396689900454,29.266960331009955
2013-10-07,71.88,29.84,2.427030123231305,-0.5425788772221409,29.45742112277786
2013-10-08,70.94,29.54,2.4257176429477147,-0.7156991726754995,29.2843008273245
2013-10-09,70.87,29.62,2.424480805951377,-0.9431214722797847,29.056878527720215
2013-10-10,72.62,30.41,2.422985453294746,-1.062987634693215,28.937012365306785
2013-10-11,72.96,30.79,2.422173615307336,-1.6187256153128828,28.381274384687117
2013-10-14,72.98,30.94,2.4205785547660876,-1.9127004844627464,28.087299515537254
2013-10-15,72.51,30.65,2.4182084986482186,-1.6080904835678922,28.391909516432108
2013-10-16,73.87,31.251,2.4163782996877887,-1.6442382435430858,28.355761756456914
2013-10-17,74.68,31.43,2.414869736871518,-1.2193558298718017,28.7806441701282
2013-10-18,75.04,31.56,2.413748124189272,-1.1378907994134266,28.862109200586573
2013-10-21,75.12,31.59,2.4130898454036984,-1.109508216302828,28.890491783697172
2013-10-22,75.56,31.52,2.412316976568572,-0.47623110144138536,29.523768898558615
2013-10-23,75.24,31.42,2.4115585763542398,-0.5311704690502239,29.468829530949776
2013-10-24,74.82,31.44,2.41109780850752,-0.9849150994764386,29.01508490052356
2013-10-25,75.36,31.5,2.4101476809058293,-0.5596519485336273,29.440348051466373
2013-10-28,75.5,31.61,2.409510774394118,-0.6646355785980802,29.33536442140192
2013-10-29,75.2,31.61,2.4088996822815942,-0.9453189569211844,29.054681043078816
2013-10-30,74.81,31.51,2.408191502788254,-1.0721142528578866,28.927885747142113
2013-10-31,73.53,31.23,2.40728448542624,-1.649494479861474,28.350505520138526
2013-11-01,73.37,31.18,2.4061396448263292,-1.6534341256849387,28.34656587431506
2013-11-04,73.17,31.21,2.4048809208220026,-1.8863335388547,28.1136664611453
2013-11-05,73.29,31.17,2.403455833350981,-1.6257183255500678,28.374281674449932
2013-11-06,73.88,31.3,2.40201531445732,-1.303079342514124,28.696920657485876
2013-11-07,72.9,30.88,2.4007972510293714,-1.236619111786979,28.76338088821302
2013-11-08,75.52,31.88,2.399659121084455,-0.9811327801724303,29.01886721982757
2013-11-11,75.42,31.77,2.398722090937855,-0.7874008290956453,29.212599170904355
2013-11-12,74.18,31.42,2.398043004350256,-1.1665111966850503,28.83348880331495
2013-11-13,74.27,31.68,2.3972132685812126,-1.6737163486528175,28.326283651347183
2013-11-14,74.68,31.88,2.3962820704828847,-1.7134724069943559,28.286527593005644
2013-11-15,75.14,31.839,2.3951107396800513,-1.1179308406731536,28.882069159326846
2013-11-18,75.31,31.75,2.394575857158793,-0.7177834647916796,29.28221653520832
2013-11-19,75.5,31.73,2.3940167840559523,-0.4621525580953687,29.53784744190463
2013-11-20,75.2,31.76,2.3937346473496484,-0.8250123998248284,29.17498760017517
2013-11-21,76.33,32.26,2.3929727000232845,-0.8672993027511495,29.13270069724885
2013-11-22,76.82,32.52,2.3922062143741902,-0.974546091448687,29.025453908551313
2013-11-25,76.32,32.56,2.39152456294519,-1.5480397694954036,28.451960230504596
2013-11-26,76.61,32.64,2.3902340506106716,-1.4072394119323235,28.592760588067677
2013-11-27,77.41,32.72,2.3888714659133092,-0.7538743646834831,29.246125635316517
2013-11-29,76.95,32.64,2.3880747775400053,-0.9967607389057775,29.003239261094222
2013-12-02,77.5,32.49,2.3870041911700435,-0.0537661711147166,29.946233828885283
2013-12-03,75.62,32.09,2.3863502950920874,-0.9579809695050869,29.042019030494913
2013-12-04,75.72,32.29,2.385472266917284,-1.306899498759094,28.693100501240906
2013-12-05,75.02,32.2,2.3843647555950405,-1.756545130160319,28.24345486983968
2013-12-06,76.17,32.65,2.382894096389655,-1.6314922471222388,28.36850775287776
2013-12-09,76.28,32.66,2.381437779416573,-1.4977578757452648,28.502242124254735
2013-12-10,76.56,32.47,2.3800249813951053,-0.7194111458990591,29.28058885410094
2013-12-11,75.48,31.97,2.3787835917321787,-0.5697114276777455,29.430288572322254
2013-12-12,75.82,32.25,2.37773432818349,-0.8619320839175515,29.13806791608245
2013-12-13,75.38,32.12,2.376554108765678,-0.9549179735535773,29.045082026446423
2013-12-16,75.48,32.43,2.3748554986172414,-1.5365638201571414,28.46343617984286
2013-12-17,74.65,32.24,2.3727288264207873,-1.8467773638061828,28.153222636193817
2013-12-18,75.64,32.75,2.370568407467273,-1.9961153445531892,28.00388465544681
2013-12-19,76.0,32.56,2.3684852902386946,-1.1178810501719028,28.882118949828097
2013-12-20,76.37,32.79,2.366963175394721,-1.2427225211929027,28.757277478807097
2013-12-23,77.02,33.12,2.3655516623857378,-1.3270710582156369,28.672928941784363
2013-12-24,77.13,33.18,2.363975207128392,-1.3066973725200626,28.693302627479937
2013-12-26,77.26,33.15,2.3625261813025995,-1.0577429101811617,28.94225708981884
2013-12-27,78.2,33.15,2.361482177634417,-0.08313418858091381,29.916865811419086
2013-12-30,77.51,33.08,2.360710463449319,-0.5823021309034573,29.417697869096543
2013-12-31,77.58,33.17,2.359637830446017,-0.6891868358943896,29.31081316410561
2014-01-02,76.6,32.81,2.3585873956264822,-0.785252450504899,29.2147475494951
2014-01-03,76.96,32.85,2.3574332435039933,-0.4816820491061833,29.518317950893817
2014-01-06,76.86,32.84,2.3565480395954808,-0.5290376203155915,29.47096237968441
2014-01-07,77.43,33.05,2.3557507381714213,-0.4275618965654644,29.572438103434536
2014-01-08,78.72,33.34,2.355037595439527,0.20304656804616172,30.20304656804616
2014-01-09,79.19,33.58,2.354923805468573,0.11165861236531782,30.111658612365318
2014-01-10,78.77,33.5,2.3549250671649458,-0.11998975002568102,29.88001024997432
2014-01-13,77.37,33.11,2.354697031693764,-0.5940187193805144,29.405981280619486
2014-01-14,78.0,33.24,2.354239265258034,-0.25491317717705897,29.74508682282294
2014-01-15,78.84,33.52,2.353758022697491,-0.05796892081990279,29.942031079180097
2014-01-16,80.93,33.31,2.353345846511574,2.540049852699468,32.54004985269947
2014-01-17,82.26,33.31,2.354303912543332,3.838136673181623,33.83813667318162
2014-01-21,84.11,33.83,2.3556613466840477,4.417976641678663,34.41797664167866
2014-01-22,84.21,34.03,2.3574244229570316,3.986846886772213,33.98684688677221
2014-01-23,82.66,33.59,2.359224222751824,3.4136583577662236,33.413658357766224
2014-01-24,81.03,32.78,2.3605170535630022,3.652250984204784,33.652250984204784
2014-01-27,80.8,32.44,2.361966443407861,4.177808575848999,34.177808575849
2014-01-28,81.24,32.57,2.3638365376841834,4.249843967626134,34.249843967626134
2014-01-29,79.87,32.11,2.36585667961779,3.902342017472762,33.90234201747276
2014-01-30,81.62,32.44,2.368005011073196,4.80191744078553,34.80191744078553
2014-01-31,79.88,31.91,2.3706829189201835,4.231508057256946,34.231508057256946
2014-02-03,78.43,30.78,2.373207049220625,5.382687024989167,35.38268702498917
2014-02-04,78.88,31.26,2.376146859258223,4.6016491795879375,34.60164917958794
2014-02-05,78.81,31.26,2.378651637732707,4.453349804475579,34.45334980447558
2014-02-06,79.83,31.61,2.3811081755682624,4.563170570287227,34.56317057028723
2014-02-07,79.89,31.81,2.383571434311689,4.068592674545172,34.06859267454517
2014-02-10,79.84,31.87,2.3857591272554424,3.8058566143690484,33.80585661436905
2014-02-11,81.0,32.18,2.3880506932431196,4.152528691436416,34.152528691436416
2014-02-12,81.02,32.22,2.390838066536976,3.987197496178638,33.98719749617864
2014-02-13,81.14,32.31,2.3936261210761827,3.8019400280285396,33.80194002802854
2014-02-14,81.62,32.47,2.3960890649922257,3.818988059702434,33.818988059702434
2014-02-18,81.55,32.55,2.398415160385104,3.4815865294648773,33.48158652946488
2014-02-19,79.67,31.75,2.4004901840407573,3.4544366567059512,33.45443665670595
2014-02-20,79.98,31.84,2.402726274014998,3.477195435362461,33.47719543536246
2014-02-21,80.23,32.03,2.405059698640068,3.1959378525586146,33.195937852558615
2014-02-24,81.34,32.51,2.407375580505672,3.0762198777606073,33.07621987776061
2014-02-25,80.71,32.31,2.409998473445866,2.84294932296406,32.84294932296406
2014-02-26,81.13,32.61,2.4124908814233574,2.458672356784305,32.458672356784305
2014-02-27,81.34,32.77,2.4145329809401006,2.2157542145929057,32.215754214592906
2014-02-28,81.78,33.0,2.416625038453427,2.0313737310369078,32.03137373103691
2014-03-03,80.98,32.7,2.418194055449372,1.9050543868055314,31.90505438680553
2014-03-04,82.03,33.35,2.4201661189621317,1.3174599326129055,31.317459932612906
2014-03-05,82.94,33.41,2.4220809555640757,2.0182752746042354,32.018275274604235
2014-03-06,82.82,33.65,2.4246311589053624,1.2311615028345528,31.231161502834553
2014-03-07,83.98,33.92,2.4268052873311214,1.6627646537283596,31.66276465372836
2014-03-10,84.09,33.92,2.429203086098989,1.6914313195222945,31.691431319522295
2014-03-11,83.22,33.67,2.431268182097014,1.3592003087935325,31.359200308793532
2014-03-12,83.46,33.62,2.433097085562163,1.6592759834000788,31.65927598340008
2014-03-13,82.79,33.42,2.435288960965266,1.4026429245408139,31.402642924540814
2014-03-14,82.86,33.35,2.4374311381512923,1.5716715426544,31.5716715426544
2014-03-17,84.17,33.56,2.4400347166485714,2.2824349092739453,32.282434909273945
2014-03-18,84.62,33.81,2.443223335382644,2.014619030712808,32.01461903071281
2014-03-19,85.06,34.02,2.4464906406541016,1.8303884049474561,31.830388404947456
2014-03-20,86.63,34.67,2.4492893585343922,1.7131379396126079,31.713137939612608
2014-03-21,86.87,34.46,2.452194938443894,2.3673624212234046,32.367362421223405
2014-03-24,86.95,34.26,2.4555873125092766,2.8215786734321853,32.821578673432185
2014-03-25,86.42,34.22,2.4592878506440994,2.263169750958923,32.26316975095892
2014-03-26,85.32,33.84,2.4626461253851932,1.9840551169650524,31.984055116965052
2014-03-27,85.14,33.31,2.465422740448062,3.0167685156750395,33.01676851567504
2014-03-28,85.73,33.49,2.469015372441883,3.0426751769213354,33.042675176921335
2014-03-31,87.0,34.04,2.472771825977084,2.8268470437400595,32.82684704374006
2014-04-01,87.26,34.5,2.4765205983299596,1.8200393576163947,31.820039357616395
2014-04-02,87.61,34.43,2.479685625330207,2.2344239198809674,32.23442391988097
2014-04-03,87.41,34.49,2.4831502999922153,1.766146153268494,31.766146153268494
2014-04-04,86.25,33.87,2.486413327926298,2.0351805831362952,32.035180583136295
2014-04-07,84.82,33.44,2.4895830727479487,1.5683420473085903,31.56834204730859
2014-04-08,84.63,33.48,2.4926367282714166,1.1765223374729743,31.176522337472974
2014-04-09,84.59,33.51,2.495651108558433,0.9607313522069205,30.96073135220692
2014-04-10,82.21,32.53,2.498792574992509,0.9242775354936725,30.924277535493673
2014-04-11,81.14,32.24,2.5018124474618877,0.4815666938287393,30.48156669382874
2014-04-14,81.59,32.36,2.504616033919735,0.5406251423573849,30.540625142357385
2014-04-15,82.15,32.56,2.506153774358006,0.5496331069033289,30.54963310690333
2014-04-16,84.38,32.76,2.5070480363388215,2.2491063295402114,32.24910632954021
2014-04-17,83.77,32.78,2.508538901587046,1.5400948059766222,31.540094805976622
2014-04-21,83.7,32.75,2.509914226610936,1.5003090784918527,31.500309078491853
2014-04-22,84.66,32.97,2.511515779507116,1.8553247496503928,31.855324749650393
2014-04-23,84.73,33.1,2.5131049138425308,1.5462273518122345,31.546227351812234
2014-04-24,84.26,32.62,2.5142489132204564,2.245200450748726,32.245200450748726
2014-04-25,83.87,32.2,2.515694158760527,2.8646480879110356,32.864648087911036
2014-04-28,82.96,31.9,2.517553438119623,2.650045323984017,32.65004532398402
2014-04-29,83.42,31.89,2.5188731014498607,3.09313679476395,33.09313679476395
2014-04-30,84.04,32.06,2.5206273808685897,3.2286861693530113,33.22868616935301
2014-05-01,83.77,31.94,2.521813237911756,3.223285181098504,33.223285181098504
2014-05-02,84.73,32.08,2.5233645088611834,3.7804665557332413,33.78046655573324
2014-05-05,84.16,31.83,2.5252511457855538,3.7812560296458315,33.78125602964583
2014-05-06,82.95,31.36,2.5270864320598942,3.7005694906017226,33.70056949060172
2014-05-07,83.86,31.66,2.5291014022869858,3.788649603594024,33.788649603594024
2014-05-08,83.86,31.66,2.5313063412978654,3.7188412345095827,33.71884123450958
2014-05-09,84.18,31.72,2.5333320983338763,3.8227058408494514,33.82270584084945
2014-05-12,85.47,32.22,2.5354851856855216,3.7766673172124996,33.7766673172125
2014-05-13,84.78,31.99,2.537733637322704,3.5979009420466923,33.59790094204669
2014-05-14,83.29,31.4,2.5398835648477505,3.537656063780645,33.537656063780645
2014-05-15,82.64,31.13,2.5421464616411313,3.502980649111578,33.50298064911158
2014-05-16,82.78,31.03,2.5443267455827527,3.8295410845671825,33.82954108456718
2014-05-19,83.21,31.47,2.5466545619637224,3.0667809350016455,33.066780935001646
2014-05-20,82.63,31.26,2.5487954045205163,2.9546556546886507,32.95465565468865
2014-05-21,83.52,31.47,2.5509759314771867,3.24078743641293,33.24078743641293
2014-05-22,84.09,31.63,2.553396492232125,3.3260689506978878,33.32606895069789
2014-05-23,84.51,31.76,2.5560899289685497,3.3285838559588683,33.32858385595887
2014-05-27,84.7,31.98,2.5589441516607403,2.86496602988953,32.86496602988953
2014-05-28,84.52,31.85,2.5617156671741474,2.9293560005033896,32.92935600050339
2014-05-29,84.76,31.9,2.564565209195944,2.9503698266493927,32.95036982664939
2014-05-30,85.27,31.93,2.5678259686199327,3.2793168219655513,33.27931682196555
2014-06-02,85.62,32.22,2.570923968839778,2.7848297239823694,32.78482972398237
2014-06-03,85.43,32.36,2.5742435059736914,2.1274801466913544,32.127480146691354
2014-06-04,85.68,32.43,2.5770731408508047,2.1055180422084163,32.105518042208416
2014-06-05,86.63,32.86,2.5798909610788714,1.8547830189482823,31.854783018948282
2014-06-06,87.32,33.17,2.5827521154474944,1.6501123306066035,31.650112330606603
2014-06-09,88.51,33.65,2.585371989712526,1.5122325461735073,31.512232546173507
2014-06-10,88.42,33.56,2.5880462723784188,1.5651670989802682,31.565167098980268
2014-06-11,88.03,33.28,2.590657531776696,1.8129173424715503,31.81291734247155
2014-06-12,87.35,33.11,2.593047485113756,1.4941977678835343,31.494197767883534
2014-06-13,87.81,33.07,2.5954274445329726,1.979214409294599,31.9792144092946
2014-06-16,87.69,32.87,2.5981677075727174,2.288227452084783,32.28822745208478
2014-06-17,88.36,33.43,2.6012136980458793,1.4014260743262525,31.401426074326253
2014-06-18,88.63,33.57,2.6034404076797597,1.2325055141904642,31.232505514190464
2014-06-19,88.55,33.43,2.6052930678800243,1.4550527407707818,31.455052740770782
2014-06-20,89.42,33.42,2.607522355522861,2.27660287842599,32.27660287842599
2014-06-23,89.34,33.39,2.610265262240694,2.1832428937832304,32.18324289378323
2014-06-24,88.6,33.12,2.6123534039337954,2.0788552617126896,32.07885526171269
2014-06-25,88.74,33.31,2.6143575647598936,1.6557495178479371,31.655749517847937
2014-06-26,88.68,33.3,2.6162889608128,1.5575776049337833,31.557577604933783
2014-06-27,89.31,33.36,2.618733077350773,1.9490645395782167,31.949064539578217
2014-06-30,89.05,33.42,2.6211403869028747,1.4514882697059193,31.45148826970592
2014-07-01,89.36,33.71,2.623531887173293,0.9207400833882957,30.920740083388296
2014-07-02,88.95,33.47,2.62541408196054,1.0773906767807375,31.077390676780738
2014-07-03,89.97,33.87,2.6275499916874043,0.974881781547623,30.974881781547623
2014-07-07,89.07,33.62,2.6298323241226296,0.6550372629971974,30.655037262997197
2014-07-08,88.05,33.17,2.632045830098999,0.7450398156161953,30.745039815616195
2014-07-09,88.26,33.2,2.634181543734964,0.8051727479991939,30.805172747999194
2014-07-10,87.45,33.0,2.6365217815007473,0.444781210475341,30.44478121047534
2014-07-11,87.33,32.92,2.6386485736036813,0.465688956966801,30.4656889569668
2014-07-14,87.12,32.93,2.640815247346837,0.15795390486866268,30.157953904868663
2014-07-15,88.24,33.3,2.641994729421884,0.26157551025126224,30.261575510251262
2014-07-16,85.18,32.75,2.643590371153627,-1.3975846552812783,28.60241534471872
2014-07-17,83.34,32.12,2.6443513875736273,-1.5965665688649011,28.4034334311351
2014-07-18,83.88,32.39,2.644853358201429,-1.7868002721442906,28.21319972785571
2014-07-21,83.88,32.31,2.6454083308265184,-1.5931431690048186,28.40685683099518
2014-07-22,83.68,32.26,2.645641921566999,-1.6684083897513773,28.331591610248623
2014-07-23,83.97,32.35,2.6454637095006155,-1.6107510023449123,28.389248997655088
2014-07-24,84.57,32.68,2.6453618027481323,-1.8804237138089661,28.119576286191034
2014-07-25,84.82,32.71,2.6448676090359475,-1.6936194915658547,28.306380508434145
2014-07-28,83.86,32.37,2.644377611192909,-1.7385032743144677,28.261496725685532
2014-07-29,83.46,32.32,2.6438410464702162,-1.9889426219173885,28.01105737808261
2014-07-30,84.11,32.55,2.6428749943454224,-1.9155810659434849,28.084418934056515
2014-07-31,82.56,31.96,2.641878842713301,-1.8744478131171007,28.1255521868829
2014-08-01,82.01,31.49,2.6408907173243983,-1.1516486885452935,28.848351311454707
2014-08-04,82.3,31.51,2.6401986600182226,-0.8926597771742024,29.107340222825798
2014-08-05,81.85,31.32,2.639623173124947,-0.8229977822733474,29.177002217726653
2014-08-06,81.53,31.48,2.638994626812902,-1.54555085207015,28.45444914792985
2014-08-07,81.23,31.24,2.638007931267658,-1.1813677728016359,28.818632227198364
2014-08-08,81.72,31.45,2.637232427213505,-1.2209598358647327,28.779040164135267
2014-08-11,81.7,31.51,2.6363923718071036,-1.372723635641833,28.627276364358167
2014-08-12,81.8,31.45,2.635435359313811,-1.084442050419355,28.915557949580645
2014-08-13,82.25,31.68,2.634412205706569,-1.208178676784101,28.7918213232159
2014-08-14,82.25,31.69,2.6336612140835483,-1.2107238743076465,28.789276125692354
2014-08-15,82.04,31.6,2.632911707768832,-1.1600099654950924,28.839990034504908
2014-08-18,82.9,32.04,2.63201026423799,-1.4296088661851911,28.57039113381481
2014-08-19,82.98,32.05,2.630876302045381,-1.3395854805544474,28.660414519445553
2014-08-20,83.53,32.07,2.6297292865006385,-0.8054182180754736,29.194581781924526
2014-08-21,84.55,32.49,2.6290234318059045,-0.8669712993738443,29.133028700626156
2014-08-22,84.35,32.47,2.6281907319802835,-0.987353067399809,29.01264693260019
2014-08-25,85.13,32.63,2.6272295712818927,-0.5965009109281709,29.40349908907183
2014-08-26,85.11,32.8,2.626235023845967,-1.030508782147706,28.969491217852294
2014-08-27,84.94,32.58,2.625202013335839,-0.5890815944816268,29.410918405518373
2014-08-28,84.54,32.45,2.624660293233787,-0.6302265154363909,29.36977348456361
2014-08-29,84.75,32.63,2.624055941382889,-0.8729453673236662,29.127054632676334
2014-09-02,85.2,32.88,2.6234036509089935,-1.0575120418877049,28.942487958112295
2014-09-03,85.16,32.76,2.6227037341412562,-0.7597743304675504,29.24022566953245
2014-09-04,85.1,32.79,2.622179540125605,-0.88126712071859,29.11873287928141
2014-09-05,85.35,32.83,2.621506569055715,-0.7140606620991292,29.28593933790087
2014-09-08,85.47,32.91,2.6207294409843875,-0.7782059027961878,29.221794097203812
2014-09-09,84.81,32.61,2.6200284985074744,-0.6291293363287309,29.37087066367127
2014-09-10,85.75,32.97,2.6191026316710335,-0.6018137661939704,29.39818623380603
2014-09-11,85.77,33.16,2.6179672558371996,-1.0417942035615368,28.958205796438463
2014-09-12,86.22,33.31,2.6169846531189096,-0.9517587953908873,29.048241204609113
2014-09-15,86.3,33.15,2.6160779642428134,-0.4229845146492579,29.577015485350742
2014-09-16,86.51,33.0,2.615284007900118,0.20562773929611922,30.20562773929612
