date,NTRS,KBE,beta,value,price
2011-08-03,43.35,22.24,1.9563664088931956,-0.15958893378466854,29.84041106621533
2011-08-04,41.08,21.09,1.9567899503011204,-0.1887000518506312,29.81129994814937
2011-08-05,41.3,20.62,1.9569604139184325,0.9474762650019173,30.947476265001917
2011-08-08,37.65,18.45,1.958134175931814,1.522424454058033,31.522424454058033
2011-08-09,39.04,19.7001,1.9591983068889884,0.4435974344562368,30.443597434456237
2011-08-10,36.13,18.1,1.959474254870582,0.6635159868424694,30.66351598684247
2011-08-11,37.16,19.14,1.9596212988829436,-0.34715166061954505,29.652848339380455
2011-08-12,36.71,18.8,1.9594843788296024,-0.1283063219965257,29.871693678003474
2011-08-15,37.63,19.53,1.9592309445219978,-0.6337803465146123,29.366219653485388
2011-08-16,37.22,19.15,1.958728588702733,-0.28965247365733404,29.710347526342666
2011-08-17,37.25,19.28,1.958201010571997,-0.5041154838281017,29.4958845161719
2011-08-18,35.345,18.22,1.9572808936467254,-0.3166578822433337,29.683342117756666
2011-08-19,34.78,17.68,1.9563546689759514,0.19164945250518173,30.19164945250518
2011-08-22,35.1,17.48,1.9556521794280899,0.9151999035969922,30.915199903596992
2011-08-23,36.21,18.15,1.9555662071206221,0.7164733407607144,30.716473340760714
2011-08-24,37.47,18.77,1.9559859325893538,0.7561440452978303,30.75614404529783
2011-08-25,37.18,18.77,1.9564675180901185,0.4571046854484777,30.457104685448478
2011-08-26,37.23,18.99,1.9561925234579522,0.08190397953348594,30.081903979533486
2011-08-29,38.82,19.83,1.9556386160953623,0.03968624282897082,30.03968624282897
2011-08-30,38.57,19.69,1.955034028805754,0.07537997281470155,30.0753799728147
2011-08-31,38.42,19.9,1.953818860510922,-0.46099532416734235,29.539004675832658
2011-09-01,38.02,19.33,1.9524033518348582,0.2800432090321934,30.280043209032193
2011-09-02,36.53,18.44,1.9515476130670337,0.5434620150439002,30.5434620150439
2011-09-06,36.01,18.15,1.9504975732095753,0.6084690462462063,30.608469046246206
2011-09-07,37.41,19.19,1.949778887681221,-0.006256854602639805,29.99374314539736
2011-09-08,36.43,18.7,1.9485818860062625,-0.008481268317105162,29.991518731682895
2011-09-09,35.51,18.07,1.9474393800610412,0.3197704022969816,30.31977040229698
2011-09-12,35.92,18.38,1.9467787258230078,0.13820701937311952,30.13820701937312
2011-09-13,35.75,18.59,1.9461520493423934,-0.42896659727509245,29.571033402724908
2011-09-14,36.56,18.92,1.9450609167675332,-0.24055254524172653,29.759447454758273
2011-09-15,37.19,19.37,1.944050082289123,-0.46625009394031736,29.533749906059683
2011-09-16,37.0,19.21,1.9430426335379893,-0.3258489902647739,29.674151009735226
2011-09-19,35.67,18.67,1.9422744044504192,-0.5922631310893252,29.407736868910675
2011-09-20,35.64,18.62,1.9415403147719712,-0.511480661054108,29.488519338945892
2011-09-21,34.83,17.57,1.940886044415344,0.7286321996224032,30.728632199622403
2011-09-22,34.03,17.09,1.9413544476044744,0.8522524904395326,30.852252490439533
2011-09-23,34.28,17.38,1.9419917434925318,0.5281834980997999,30.5281834980998
2011-09-26,35.07,18.29,1.9426713032703844,-0.461458136815331,29.53854186318467
2011-09-27,35.6,18.29,1.9429452958489521,0.06353053892267013,30.06353053892267
2011-09-28,34.79,17.65,1.9439401617934844,0.4794561443450007,30.479456144345
2011-09-29,36.01,18.25,1.9454468880629032,0.5055942928520167,30.505594292852017
2011-09-30,34.98,17.54,1.9464847005778265,0.8386583518649218,30.83865835186492
2011-10-03,34.01,16.73,1.9479710404417836,1.420444493408958,31.420444493408958
2011-10-04,36.02,17.47,1.9498799314210107,1.9555975980749523,31.955597598074952
2011-10-05,36.37,17.67,1.9518158736453959,1.881413512685846,31.881413512685846
2011-10-06,36.71,18.46,1.9533471361092145,0.6512118674238963,30.651211867423896
2011-10-07,35.67,17.7,1.9541241369555724,1.082002775886373,31.082002775886373
2011-10-10,37.44,18.61,1.955595617415646,1.0463655598948307,31.04636555989483
2011-10-11,37.31,18.75,1.957255943487521,0.6114510596089815,30.61145105960898
2011-10-12,38.03,19.34,1.9587781696097997,0.147230199746474,30.147230199746474
2011-10-13,36.85,18.78,1.9603015193437456,0.035537466724456124,30.035537466724456
2011-10-14,36.93,18.91,1.9618349816604104,-0.1682995031983623,29.831700496801638
2011-10-17,37.15,18.17,1.9626904228304658,1.4879150171704296,31.48791501717043
2011-10-18,38.78,19.25,1.9646891165574107,0.9597345062698466,30.959734506269847
2011-10-19,37.93,18.7,1.9664862445147706,1.15670722757379,31.15670722757379
2011-10-20,38.61,19.03,1.9683068319420818,1.1531209881421844,31.153120988142184
2011-10-21,39.99,19.36,1.9697970695421751,1.8547287336634923,31.854728733663492
2011-10-24,40.61,19.79,1.972175765603465,1.5806415987074303,31.58064159870743
2011-10-25,39.38,19.13,1.9738712250935189,1.61984346396099,31.61984346396099
2011-10-26,39.85,19.5,1.9756561174073164,1.3247057105573319,31.324705710557332
2011-10-27,42.42,20.49,1.97750794005309,1.9008623083121918,31.900862308312192
2011-10-28,42.02,20.4,1.9800225812777235,1.627539341934444,31.627539341934444
2011-10-31,40.47,19.76,1.982281976398885,1.3001081463580277,31.300108146358028
2011-11-01,38.7,18.78,1.9830878486431611,1.4576102024814332,31.457610202481433
2011-11-02,39.71,19.41,1.9834581667812063,1.2110769827767882,31.211076982776788
2011-11-03,40.58,19.84,1.9846099550654737,1.2053384915010028,31.205338491501003
2011-11-04,39.67,19.57,1.985566120770558,0.8124710165201847,30.812471016520185
2011-11-07,40.02,19.78,1.9870865602684586,0.7154278378898908,30.71542783788989
2011-11-08,40.8,20.25,1.9883329224102444,0.5362583211925482,30.53625832119255
2011-11-09,38.52,19.07,1.9899567830742964,0.5715241467731715,30.57152414677317
2011-11-10,38.82,19.26,1.9912763146782049,0.468018179297772,30.468018179297772
2011-11-11,40.02,19.69,1.9927439531484477,0.7828715625070686,30.78287156250707
2011-11-14,38.82,19.18,1.9942987256110591,0.5693504427798857,30.569350442779886
2011-11-15,39.09,19.28,1.9952112022201676,0.6223280211951732,30.622328021195173
2011-11-16,37.87,19.05,1.9955905908018148,-0.14600075477457608,29.853999245225424
2011-11-17,37.09,18.78,1.9954688058147478,-0.38490417320096526,29.615095826799035
2011-11-18,36.94,18.86,1.9951170444403168,-0.6879074581443732,29.312092541855627
2011-11-21,36.65,18.32,1.99474538821096,0.10626448797520993,30.10626448797521
2011-11-22,36.0,18.13,1.9954155112668754,-0.17688321926844708,29.823116780731553
2011-11-23,35.1,17.56,1.9959632088487094,0.050886052616668564,30.05088605261667
2011-11-25,35.08,17.63,1.996684281779113,-0.12154388776576042,29.87845611223424
2011-11-28,35.58,18.09,1.9978219124431131,-0.5605983960959193,29.43940160390408
2011-11-29,35.39,18.02,1.9978891698199819,-0.6119628401560746,29.388037159843925
2011-11-30,37.63,19.21,1.9976376828096818,-0.7446198867739895,29.25538011322601
2011-12-01,37.33,19.06,1.9971718874706492,-0.7360961751905748,29.263903824809425
2011-12-02,38.27,19.31,1.9973399954145175,-0.2986353114543263,29.701364688545674
2011-12-05,39.39,19.71,1.9978823309842175,0.011739256301069645,30.01173925630107
2011-12-06,39.91,19.52,1.9983985904295192,0.9012595148157843,30.901259514815784
2011-12-07,40.52,19.69,1.999930948864288,1.141359616862168,31.141359616862168
2011-12-08,38.97,19.01,2.002238911454734,0.9074382932454981,30.907438293245498
2011-12-09,39.74,19.48,2.004228188873018,0.6976348807536112,30.69763488075361
2011-12-12,39.25,19.14,2.006354947274027,0.8483663091751197,30.84836630917512
2011-12-13,39.16,18.82,2.0085130906559225,1.3597836338555354,31.359783633855535
2011-12-14,39.25,18.73,2.011323488506785,1.5779110602679154,31.577911060267915
2011-12-15,39.24,18.87,2.0142996064571057,1.2301664261544119,31.230166426154412
2011-12-16,38.98,18.88,2.0158518554193927,0.9207169696818625,30.920716969681862
2011-12-19,38.29,18.43,2.017001807247407,1.1166566924302828,31.116656692430283
2011-12-20,39.44,19.16,2.018592610225958,0.7637655880706404,30.76376558807064
2011-12-21,39.62,19.4,2.020853198245866,0.4154479540301992,30.4154479540302
2011-12-22,40.53,19.94,2.022387371468585,0.2035958129164115,30.20359581291641
2011-12-23,40.69,19.97,2.023316232438953,0.28437483819411113,30.28437483819411
2011-12-27,40.26,19.95,2.0243509744376724,-0.12580194003156464,29.874198059968435
2011-12-28,39.46,19.66,2.024661012801564,-0.3448355116787454,29.655164488321255
2011-12-29,39.94,19.96,2.024245187424147,-0.4639339409859744,29.536066059014026
2011-12-30,39.66,19.83,2.0232998114084157,-0.4620352602288875,29.537964739771112
2012-01-03,40.66,20.29,2.022387028097579,-0.37423280009988247,29.625767199900118
2012-01-04,40.61,20.41,2.0225642335284193,-0.6705360063150394,29.32946399368496
2012-01-05,40.96,20.8,2.022050481805084,-1.098650021545744,28.901349978454256
2012-01-06,41.01,20.79,2.021183318549132,-1.0104011926364578,28.989598807363542
2012-01-09,41.41,21.12,2.0207360067007274,-1.2679444615193702,28.73205553848063
2012-01-10,42.0,21.39,2.020448227675546,-1.2173875899799285,28.78261241002007
2012-01-11,42.26,21.56,2.020204306440117,-1.2956048468489243,28.704395153151076
2012-01-12,42.52,21.61,2.0200329331805906,-1.132911686032557,28.867088313967443
2012-01-13,42.17,21.56,2.018601764313886,-1.3510540386073728,28.648945961392627
2012-01-17,41.93,21.37,2.0173934600121823,-1.1816982404603422,28.818301759539658
2012-01-18,41.22,21.54,2.016127398437682,-2.2073841623476653,27.792615837652335
2012-01-19,42.12,21.5,2.013866072994287,-1.1781205693771781,28.821879430622822
2012-01-20,43.07,21.72,2.0119351208368483,-0.6292308245763465,29.370769175423654
2012-01-23,43.17,21.73,2.010671054013981,-0.5218820037238103,29.47811799627619
2012-01-24,42.79,21.59,2.0094348129711976,-0.5936976120481603,29.40630238795184
2012-01-25,42.26,21.71,2.0083335081328277,-1.340920461563691,28.65907953843631
2012-01-26,41.08,21.19,2.0059863623157814,-1.4268510174714137,28.573148982528586
2012-01-27,41.67,21.27,2.0037482349319307,-0.9497249570021609,29.05027504299784
2012-01-30,41.36,21.11,2.0021573758301727,-0.9055422037749423,29.094457796225058
2012-01-31,41.17,21.11,2.000477490294856,-1.0600798201244075,28.939920179875593
2012-02-01,42.145,21.42,1.9988147380739543,-0.669611689544098,29.330388310455902
2012-02-02,42.4,21.51,1.9974425163427536,-0.5649885265326375,29.435011473467362
2012-02-03,44.09,22.17,1.9964584318904899,-0.17148343501216345,29.828516564987837
2012-02-06,44.15,22.01,1.9958627974015015,0.22105982919294576,30.221059829192946
2012-02-07,44.17,22.05,1.995742012916884,0.1638886151827066,30.163888615182707
2012-02-08,44.19,22.22,1.995527746902045,-0.15062653616343624,29.849373463836564
2012-02-09,44.06,22.18,1.995084048808738,-0.19096420257780977,29.80903579742219
2012-02-10,43.63,21.9,1.994316167643985,-0.04552407140326409,29.954475928596736
2012-02-13,43.65,22.07,1.993830424319697,-0.35383746473571165,29.64616253526429
2012-02-14,43.41,21.92,1.99300557484434,-0.2766822005879419,29.723317799412058
2012-02-15,43.18,21.9,1.9928350266360513,-0.4630870833295191,29.53691291667048
2012-02-16,43.85,22.33,1.9926806077384485,-0.6465579707995488,29.35344202920045
2012-02-17,43.88,22.45,1.9925874810151964,-0.8535889487911561,29.146411051208844
2012-02-21,43.73,22.39,1.9917207655296854,-0.8646279402096582,29.135372059790342
2012-02-22,43.02,21.91,1.9910360813848273,-0.6036005431415674,29.396399456858433
2012-02-23,43.88,22.16,1.9904237024576747,-0.22778924646207344,29.772210753537927
2012-02-24,43.86,22.07,1.9902350717702952,-0.06448803397042013,29.93551196602958
2012-02-27,44.43,22.33,1.9904760348263022,-0.017329857671327886,29.982670142328672
2012-02-28,44.39,22.36,1.9907920955447114,-0.12411125637974152,29.87588874362026
2012-02-29,44.41,22.28,1.9911359645388014,0.04749071007550043,30.0474907100755
2012-03-01,44.96,22.44,1.9916260184544168,0.2679121458828888,30.26791214588289
2012-03-02,44.93,22.29,1.991990853669409,0.5285238717088703,30.52852387170887
2012-03-05,44.33,22.11,1.9923396134505464,0.279371146608419,30.27937114660842
2012-03-06,43.49,21.56,1.9918248406286583,0.5462564360461286,30.54625643604613
2012-03-07,43.64,21.9,1.9913072726856635,0.030370728183974904,30.030370728183975
2012-03-08,43.97,22.18,1.9905426204762073,-0.18023532216228233,29.819764677837718
2012-03-09,44.28,22.47,1.9896979111657154,-0.4285120638936206,29.57148793610638
2012-03-12,44.62,22.42,1.9885185819466387,0.037413392756356245,30.037413392756356
2012-03-13,45.57,23.31,1.9873506042132836,-0.7551425842116402,29.24485741578836
2012-03-14,45.94,23.58,1.985326199727449,-0.8739917895732461,29.126008210426754
2012-03-15,47.2,24.18,1.983368080459109,-0.7578401855012515,29.24215981449875
2012-03-16,47.27,24.24,1.9816717909261932,-0.7657242120509196,29.23427578794908
2012-03-19,47.62,24.44,1.9798533914643204,-0.7676168873879945,29.232383112612006
2012-03-20,47.61,24.4,1.9781741022422887,-0.657448094711846,29.342551905288154
2012-03-21,47.4,24.25,1.9767684679566548,-0.5366353479488808,29.46336465205112
2012-03-22,46.95,23.84,1.9755443269553568,-0.14697675461570014,29.8530232453843
2012-03-23,47.26,23.95,1.9745684960978838,-0.030915481544319334,29.96908451845568
2012-03-26,47.9,24.27,1.9739486170528555,-0.007732935872802216,29.992267064127198
2012-03-27,47.48,23.97,1.9735047907139727,0.1750901665860738,30.175090166586074
2012-03-28,47.53,24.18,1.9732756115838235,-0.18380428809685156,29.81619571190315
2012-03-29,47.1,23.93,1.9727717876057336,-0.10842887740520268,29.891571122594797
2012-03-30,47.45,23.85,1.9722547922120435,0.41172320574276,30.41172320574276
2012-04-02,47.83,24.02,1.9723397441441541,0.45439934565741424,30.454399345657414
2012-04-03,47.9,24.1,1.9727465453678628,0.3568082566345012,30.3568082566345
2012-04-04,47.04,23.72,1.9730328135524877,0.2396616625349921,30.239661662534992
2012-04-05,47.1,23.55,1.9734007336381876,0.6264127228206817,30.62641272282068
2012-04-09,46.22,23.11,1.974032429599072,0.600110551965443,30.600110551965443
2012-04-10,45.3,22.62,1.9746978079341706,0.6323355845290592,30.63233558452906
2012-04-11,46.02,23.06,1.9752731994868162,0.4702000198340244,30.470200019834024
2012-04-12,46.79,23.455,1.9759195801542315,0.44480624748250364,30.444806247482504
2012-04-13,45.7,22.73,1.9764637391155238,0.7749792099041457,30.774979209904146
2012-04-16,46.16,22.94,1.9779806174809438,0.7851246349871417,30.78512463498714
2012-04-17,46.87,23.37,1.9788466639276314,0.62435346401125,30.62435346401125
2012-04-18,46.55,23.13,1.9792551400555354,0.7698286105154679,30.769828610515468
2012-04-19,46.46,22.99,1.9797164189511163,0.9463195283138433,30.946319528313843
2012-04-20,46.32,22.98,1.9803829162086324,0.8108005855256266,30.810800585525627
2012-04-23,45.81,22.84,1.981492825075677,0.5527038752715399,30.55270387527154
2012-04-24,46.42,23.06,1.9825133756762927,0.7032415569046933,30.703241556904693
2012-04-25,46.91,23.34,1.9833699810383572,0.6181446425647437,30.618144642564744
2012-04-26,47.17,23.53,1.9841716727192251,0.4824405409166346,30.482440540916635
2012-04-27,47.58,23.58,1.9850116395367867,0.7734255397225738,30.773425539722574
2012-04-30,47.56,23.25,1.9858421771042822,1.3891693823254414,31.38916938232544
2012-05-01,47.82,23.46,1.9870758551403707,1.2032004384069026,31.203200438406903
2012-05-02,47.12,23.35,1.9879396731860381,0.701608631106005,30.701608631106005
2012-05-03,47.04,23.21,1.988181140489405,0.8943157292409083,30.89431572924091
2012-05-04,46.61,22.84,1.9886039343481652,1.1902861394879096,31.19028613948791
2012-05-07,46.73,23.06,1.9894544319982341,0.853180798120718,30.853180798120718
2012-05-08,46.23,22.96,1.9901167128439528,0.5369202731028366,30.536920273102837
2012-05-09,45.16,22.67,1.9904705196690784,0.036033319101989036,30.03603331910199
2012-05-10,45.37,22.87,1.99068897569399,-0.1570568741215581,29.842943125878442
2012-05-11,45.12,22.75,1.990731422354187,-0.16913985855775593,29.830860141442244
2012-05-14,44.19,22.28,1.9908961823274356,-0.16716694225527107,29.83283305774473
2012-05-15,44.37,22.03,1.991202461692059,0.5038097689239365,30.503809768923936
2012-05-16,43.97,21.8,1.9921247604861514,0.5416802214018972,30.541680221401897
2012-05-17,43.57,21.45,1.993104204352158,0.8179148166462085,30.81791481664621
2012-05-18,43.17,21.22,1.9940964984730831,0.8552723024011826,30.855272302401183
2012-05-21,43.31,21.42,1.9948785430045608,0.5797016088423064,30.579701608842306
2012-05-22,43.37,21.64,1.9953826895878934,0.189918597317984,30.189918597317984
2012-05-23,43.52,21.8,1.9956002885180983,0.015913710305454742,30.015913710305455
2012-05-24,43.66,21.87,1.9957736014772658,0.01243133569219168,30.01243133569219
2012-05-25,43.49,21.8,1.995821171832253,-0.018901545943116105,29.981098454056884
2012-05-29,43.94,22.06,1.9956857516962343,-0.08482768241892558,29.915172317581074
2012-05-30,42.85,21.52,1.9953144952323687,-0.08916793740057471,29.910832062599425
2012-05-31,43.18,21.7,1.9951056566926686,-0.11379275023090685,29.886207249769093
2012-06-01,41.72,20.63,1.9947057108105017,0.5692211859793517,30.56922118597935
2012-06-04,41.59,20.25,1.9951059049574649,1.1891054246113413,31.18910542461134
2012-06-05,41.475,20.38,1.9960632692037559,0.7952305736274567,30.795230573627457
2012-06-06,42.39,20.85,1.996983054546674,0.7529033127018465,30.752903312701847
2012-06-07,42.76,20.99,1.997589561464149,0.8305951048675126,30.830595104867513
2012-06-08,43.27,21.27,1.998882058838172,0.7537786085120857,30.753778608512086
2012-06-11,42.82,20.78,2.0002931447335577,1.2539084524366686,31.25390845243667
2012-06-12,43.69,21.07,2.0020352546159765,1.5071171852413698,31.50711718524137
2012-06-13,43.03,20.96,2.004043553740766,1.0252471135935437,31.025247113593544
2012-06-14,43.64,21.25,2.005816385836956,1.0164018009646867,31.016401800964687
