date,INTC,XLK,beta,value,price
2014-06-12,27.96,37.91,0.7218184210321441,0.5958636586714192,30.59586365867142
2014-06-13,29.87,38.13,0.7227955502492388,2.3098056689965247,32.309805668996525
2014-06-16,30.01,38.13,0.7244556029076599,2.38650786113093,32.38650786113093
2014-06-17,29.95,38.22,0.726089711318753,2.19885123339726,32.198851233397264
2014-06-18,29.93,38.42,0.7276608865213787,1.9732687398486277,31.973268739848628
2014-06-19,30.09,38.35,0.7291653246955162,2.1265097979269534,32.12650979792696
2014-06-20,30.2,38.09,0.7306851121640011,2.3682040776731945,32.3682040776732
2014-06-23,30.23,38.2,0.7322209563402852,2.259159467801105,32.259159467801105
2014-06-24,30.5,38.0,0.7337163453276608,2.6187788775488876,32.61877887754889
2014-06-25,30.88,38.15,0.735304602112783,2.828129429397329,32.82812942939733
2014-06-26,30.78,38.11,0.7370260276560674,2.6919380860272746,32.69193808602728
2014-06-27,30.93,38.34,0.7387767267389507,2.605300296828627,32.60530029682863
2014-06-30,30.9,38.35,0.7405725668241153,2.4990420622951746,32.499042062295175
2014-07-01,30.98,38.74,0.742052366581729,2.2328913186238175,32.232891318623814
2014-07-02,30.98,38.78,0.7433155892778603,2.154221447804577,32.154221447804574
2014-07-03,31.14,38.95,0.7443277794476412,2.148432990514376,32.14843299051438
2014-07-07,31.03,38.99,0.7452736487760386,1.9717804342222536,31.971780434222254
2014-07-08,30.79,38.64,0.7462756743416344,1.9539079434392441,31.953907943439244
2014-07-09,30.89,38.83,0.747241556159989,1.874610374307629,31.87461037430763
2014-07-10,31.26,38.72,0.7481631320237792,2.291123528039275,32.29112352803928
2014-07-11,31.25,38.92,0.7492360078107775,2.0897345760045383,32.08973457600454
2014-07-14,31.49,39.2,0.7502025288273357,2.082060869968437,32.08206086996844
2014-07-15,31.71,39.13,0.7512283458585849,2.3144348265535726,32.31443482655357
2014-07-16,34.65,39.49,0.7523099153694807,4.941281442059207,34.94128144205921
2014-07-17,33.7,38.98,0.7547201694981264,4.281007792963038,34.28100779296304
2014-07-18,33.7,39.4499,0.7569255742717846,3.839361787535527,33.83936178753552
2014-07-21,34.06,39.4,0.75888825965856,4.15980256945274,34.15980256945274
2014-07-22,34.7901,39.73,0.7611118971197556,4.551124327432117,34.55112432743212
2014-07-23,34.5,39.8,0.7636126073203965,4.108218228648223,34.10821822864823
2014-07-24,34.25,39.77,0.7660248813909439,3.785190467082156,33.78519046708216
2014-07-25,34.25,39.72,0.7683374107351804,3.731638045598636,33.731638045598636
2014-07-28,34.23,39.79,0.7706008632859171,3.567791649853355,33.567791649853355
2014-07-29,34.19,39.71,0.7729346914560521,3.4967634022801697,33.496763402280166
2014-07-30,34.35,39.75,0.7752441949990214,3.534043248788901,33.534043248788905
2014-07-31,33.89,39.0,0.7777668126383549,3.5570943071041583,33.55709430710416
2014-08-01,33.745,38.789,0.7801471695373451,3.4838714408159177,33.48387144081592
2014-08-04,34.05,39.065,0.7824536583011505,3.483447838465551,33.48344783846555
2014-08-05,32.82,38.7,0.7848465465665286,2.4464386478753397,32.44643864787534
2014-08-06,32.845,38.58,0.7868313634427255,2.4890459983796482,32.48904599837965
2014-08-07,32.68,38.42,0.7890023166403228,2.3665309946787936,32.3665309946788
2014-08-08,32.6,38.67,0.7911197759800201,2.0073982628526217,32.00739826285262
2014-08-11,33.02,38.86,0.7931048610499666,2.1999450995983025,32.1999450995983
2014-08-12,33.13,38.84,0.7952574149629444,2.242202002839239,32.242202002839235
2014-08-13,34.1,39.22,0.797617572842775,2.8174387931063656,32.81743879310636
2014-08-14,33.94,39.29,0.800268794085704,2.49743908037269,32.497439080372686
2014-08-15,34.17,39.29,0.8027388173524467,2.6303918662223715,32.63039186622237
2014-08-18,34.41,39.66,0.8053258574249724,2.4707764945255946,32.470776494525595
2014-08-19,34.34,39.91,0.8079334477486346,2.0953761003519986,32.095376100352
2014-08-20,34.5,39.91,0.8104745648872419,2.1539601153501806,32.15396011535018
2014-08-21,35.15,40.1,0.8130225825826453,2.547794438435922,32.54779443843592
2014-08-22,34.94,40.11,0.8156756404473305,2.2232500616575734,32.22325006165757
2014-08-25,34.81,40.15,0.8182718034582924,1.9563870911495655,31.956387091149566
2014-08-26,34.8,40.17,0.8206516236187704,1.8344242792339855,31.834424279233986
2014-08-27,34.79,40.16,0.8230125106759645,1.7378175712532666,31.737817571253267
2014-08-28,34.65,40.1,0.8251739528527259,1.5605244906056868,31.560524490605687
2014-08-29,34.92,40.28,0.8273370994917161,1.5948616324736804,31.59486163247368
2014-09-02,34.57,40.29,0.8296191047402758,1.1446462700142916,31.14464627001429
2014-09-03,34.57,40.07,0.8315883674701562,1.2482541154708429,31.248254115470843
2014-09-04,34.905,40.05,0.833783554004505,1.5119686621195783,31.51196866211958
2014-09-05,35.0,40.29,0.8359954419664226,1.3177436431728324,31.317743643172832
2014-09-08,35.33,40.35,0.8382515341248078,1.5065505980640026,31.506550598064003
2014-09-09,34.91,40.06,0.8404813765558566,1.2403160551723786,31.24031605517238
2014-09-10,35.02,40.3,0.8419188743737275,1.0906693627387867,31.090669362738787
2014-09-11,35.02,40.39,0.8432566270343751,0.9608648340815904,30.96086483408159
2014-09-12,34.62,40.22,0.8446155185165453,0.6495638452645451,30.649563845264545
2014-09-15,34.54,39.98,0.8459402906196971,0.7193071810245115,30.71930718102451
2014-09-16,34.93,40.28,0.8472202130946982,0.8039698165455533,30.803969816545553
2014-09-17,34.98,40.36,0.8484151175852847,0.737965854257908,30.737965854257908
2014-09-18,35.17,40.6,0.8496269939242056,0.6751440466772536,30.675144046677254
2014-09-19,34.82,40.34,0.8506461569052572,0.5049340304419232,30.504934030441923
2014-09-22,34.71,40.07,0.8515040772135637,0.5902316260525069,30.590231626052507
2014-09-23,34.42,39.98,0.8524349938202511,0.3396489470663653,30.339648947066365
2014-09-24,34.75,40.24,0.8532947910302715,0.4134176089418702,30.41341760894187
2014-09-25,34.14,39.36,0.8542150508897078,0.5180955969810981,30.518095596981098
2014-09-26,34.26,39.79,0.8553010053828084,0.22757299581805057,30.22757299581805
2014-09-29,34.9,39.78,0.85629800414164,0.8364653952455541,30.836465395245554
2014-09-30,34.82,39.9,0.8575651700000884,0.6031497169964766,30.603149716996477
2014-10-01,33.99,39.28,0.8588147347863351,0.25575721759275893,30.25575721759276
2014-10-02,33.52,39.26,0.8599013448648452,-0.23972679939381436,29.760273200606186
2014-10-03,34.03,39.58,0.8608296611102519,-0.041637986743772615,29.958362013256227
2014-10-06,34.11,39.59,0.8616609284732083,-0.0031561582543204736,29.99684384174568
2014-10-07,33.47,38.97,0.8626005253470406,-0.14554247277417431,29.854457527225826
2014-10-08,34.27,39.71,0.8635041931172026,-0.01975150868411646,29.980248491315884
2014-10-09,33.62,39.05,0.8643560076037615,-0.13310209692689057,29.86689790307311
2014-10-10,31.91,38.05,0.8640852626778291,-0.9684442448913977,29.031555755108602
2014-10-13,31.47,37.63,0.8636878018161224,-1.030571982340689,28.96942801765931
2014-10-14,32.14,37.69,0.8634324351764451,-0.40276848180021574,29.597231518199784
2014-10-15,31.275,37.43,0.8632542372791262,-1.0366061013576982,28.963393898642302
2014-10-16,30.85,37.21,0.8626332480766388,-1.2485831609317302,28.75141683906827
2014-10-17,31.38,37.65,0.8620671420862304,-1.0768278995465757,28.923172100453424
2014-10-20,31.58,37.92,0.8616488822332135,-1.093725614283457,28.906274385716543
2014-10-21,32.61,38.66,0.8611946554611521,-0.6837853801281426,29.316214619871857
2014-10-22,32.27,38.48,0.8609274484682536,-0.8584882170583938,29.141511782941606
2014-10-23,32.69,38.91,0.8605724188245254,-0.7948728164622807,29.20512718353772
2014-10-24,33.18,39.25,0.860180190005187,-0.582072457703589,29.41792754229641
2014-10-27,33.2,39.29,0.8597919079905653,-0.5812240649493035,29.418775935050697
2014-10-28,33.74,39.83,0.8593832427514327,-0.4892345587895619,29.510765441210438
2014-10-29,33.92,39.79,0.8589745518283418,-0.2585974172497174,29.741402582750283
2014-10-30,32.58,39.92,0.8590393188358575,-1.7128496079274314,28.28715039207257
2014-10-31,34.01,40.54,0.8584309668097639,-0.7907913944678313,29.20920860553217
2014-11-03,34.31,40.71,0.8582123187279422,-0.6278234954145248,29.372176504585475
2014-11-04,34.54,40.7,0.8581818987441231,-0.38800327888581165,29.61199672111419
2014-11-05,33.76,40.81,0.8581499088753425,-1.2610977812027286,28.73890221879727
2014-11-06,33.82,40.79,0.8576863097586841,-1.1650245750567265,28.834975424943273
2014-11-07,33.58,40.84,0.8569906861850196,-1.4194996237962059,28.580500376203794
2014-11-10,33.26,40.95,0.8562651512412537,-1.8040579433293402,28.19594205667066
2014-11-11,33.31,40.97,0.8552651405416698,-1.73021280799221,28.26978719200779
2014-11-12,33.38,41.1,0.854311312890354,-1.7321949597935458,28.267805040206454
2014-11-13,33.68,41.32,0.8534573924905671,-1.5848594577102304,28.41514054228977
2014-11-14,33.95,41.61,0.8525830202132266,-1.525979471072354,28.474020528927646
2014-11-17,34.24,41.53,0.8515092089894593,-1.123177449332239,28.87682255066776
2014-11-18,34.71,41.67,0.850687659988709,-0.7381547917295066,29.261845208270493
2014-11-19,34.35,41.4,0.850088835989393,-0.8436778099608659,29.156322190039134
2014-11-20,35.95,41.61,0.8494480355256259,0.604467241778714,30.604467241778714
2014-11-21,35.59,41.67,0.8494270604960633,0.19437438912904526,30.194374389129045
2014-11-24,36.25,41.89,0.8492651916840773,0.6742811203540029,30.674281120354003
2014-11-25,36.32,41.91,0.8492608312038801,0.7274785642453878,30.727478564245388
2014-11-26,36.9,42.29,0.849430352216525,0.9775904047631556,30.977590404763156
2014-11-28,37.25,42.49,0.8496382410720155,1.1488711368500617,31.14887113685006
2014-12-01,37.17,42.005,0.8497804651637105,1.4749715607983376,31.474971560798338
2014-12-02,37.6,42.02,0.8501045020542893,1.8786088236787606,31.87860882367876
2014-12-03,37.43,42.17,0.8504923609687405,1.5647371379482138,31.564737137948214
2014-12-04,37.46,42.17,0.8508269585830882,1.5806271565511665,31.580627156551166
2014-12-05,37.67,42.12,0.8512106223444127,1.8170085868533405,31.81700858685334
2014-12-08,37.2,41.69,0.8517331786909023,1.6912437803762899,31.69124378037629
2014-12-09,36.89,41.68,0.8523085922022139,1.3657778770117233,31.365777877011723
2014-12-10,36.42,41.05,0.8527027821949306,1.416550790898107,31.416550790898107
2014-12-11,36.7,41.23,0.8530588527576648,1.528383500801489,31.52838350080149
2014-12-12,36.225,40.615,0.8534776366793663,1.5610057862675362,31.561005786267536
2014-12-15,35.92,40.37,0.8539122382029525,1.44756294374681,31.44756294374681
2014-12-16,35.56,39.83,0.854357580354498,1.5309375744803475,31.530937574480348
2014-12-17,36.24,40.58,0.854787858337914,1.552708708647451,31.55270870864745
2014-12-18,37.02,41.74,0.8553337025224557,1.3183712567127017,31.3183712567127
2014-12-19,36.37,41.57,0.8557610333162533,0.7960138450433476,30.796013845043348
2014-12-22,37.21,42.07,0.8559154412045877,1.2016373885229967,31.201637388522997
2014-12-23,37.43,42.18,0.8563491022741688,1.3091948660755577,31.309194866075558
2014-12-24,37.44,42.14,0.8565735774004454,1.3439894483452264,31.343989448345226
2014-12-26,37.55,42.32,0.8568888018906344,1.2864659039883506,31.28646590398835
2014-12-29,37.18,42.11,0.8573090949885308,1.078714010032968,31.078714010032968
2014-12-30,36.76,41.81,0.8578237018247058,0.8943910267090445,30.894391026709044
2014-12-31,36.29,41.35,0.858170585517615,0.8046462888466124,30.804646288846612
2015-01-02,36.36,41.27,0.8584523310779606,0.9316722964125645,30.931672296412565
2015-01-05,35.95,40.64,0.8588332045557738,1.0470185668533531,31.047018566853353
2015-01-06,35.28,40.15,0.8591951493375368,0.7833147540979013,30.7833147540979
2015-01-07,36.02,40.49,0.8594844743797571,1.2194736323636377,31.219473632363638
2015-01-08,36.69,41.38,0.8602828576997699,1.0914953483835177,31.091495348383518
2015-01-09,36.76,41.25,0.8610744752194094,1.2406778971993617,31.24067789719936
2015-01-12,36.6,40.77,0.8617030875560747,1.4683651203388308,31.46836512033883
2015-01-13,36.5,40.74,0.8626632491110117,1.3550992312173804,31.35509923121738
2015-01-14,36.35,40.51,0.8636725479713147,1.3626250816820473,31.362625081682047
2015-01-15,36.19,39.99,0.8646430777483045,1.6129233208452973,31.612923320845297
2015-01-16,36.45,40.38,0.8657332801222887,1.4916901486619807,31.49169014866198
2015-01-20,36.09,40.72,0.866655892131741,0.7997720723955126,30.799772072395513
2015-01-21,36.48,40.79,0.8673860006841595,1.0993250320931338,31.099325032093134
2015-01-22,36.91,41.46,0.8682331418981705,0.9130539369018464,30.913053936901846
2015-01-23,36.445,41.45,0.8689513100552209,0.42696819821109244,30.426968198211092
2015-01-26,35.805,41.28,0.8694874734268567,-0.08744290306064784,29.912557096939352
2015-01-27,34.185,40.09,0.8698000055522912,-0.6852822225913542,29.314717777408646
2015-01-28,33.775,40.02,0.8697995742929823,-1.0343789632051568,28.965621036794843
2015-01-29,34.21,40.4,0.8702316947507996,-0.947360467932306,29.052639532067694
2015-01-30,33.04,39.9,0.8703607684535495,-1.6873946612966222,28.312605338703378
2015-02-02,33.65,40.31,0.8701487567279931,-1.4256963837054073,28.574303616294593
2015-02-03,33.7,40.77,0.8699345185387005,-1.7672303208228186,28.23276967917718
2015-02-04,33.6,40.85,0.8699251289594798,-1.9364415179947514,28.06355848200525
2015-02-05,33.94,41.23,0.8698151542732269,-1.922478810685142,28.077521189314858
2015-02-06,33.295,41.1,0.8698161201579386,-2.4544425384912785,27.54555746150872
2015-02-09,32.93,41.04,0.8697742055913331,-2.7655333974683103,27.23446660253169
2015-02-10,33.7,41.65,0.8695953328559257,-2.5186456134493014,27.4813543865507
2015-02-11,33.55,41.81,0.8695180590118218,-2.8045500472842733,27.195449952715727
2015-02-12,34.125,42.38,0.8692796788394036,-2.7150727892139273,27.284927210786073
2015-02-13,34.36,42.65,0.8690579877627792,-2.70532317808253,27.29467682191747
2015-02-17,34.735,42.67,0.868681979829837,-2.3316600793391444,27.668339920660856
2015-02-18,34.265,42.71,0.8683158669921941,-2.8207706792366096,27.17922932076339
2015-02-19,34.21,42.86,0.8677860714109765,-2.9833110206744493,27.01668897932555
2015-02-20,34.41,43.08,0.8666042556893834,-2.9233113350986386,27.07668866490136
2015-02-23,33.76,43.11,0.8655898497466487,-3.555578422578023,26.444421577421977
2015-02-24,34.41,43.24,0.8641031666359631,-2.953820925339052,27.046179074660948
2015-02-25,33.945,42.97,0.8628195683008468,-3.1303568498873844,26.869643150112616
2015-02-26,33.65,43.24,0.861344799800776,-3.5945491433855565,26.405450856614443
2015-02-27,33.25,43.09,0.8595682318126214,-3.788795108805857,26.211204891194143
2015-03-02,34.06,43.43,0.8575524964694006,-3.1835049216660636,26.816495078333936
2015-03-03,34.095,43.14,0.8555768506369931,-2.8145853364798796,27.18541466352012
2015-03-04,34.12,42.97,0.8538512626923637,-2.5699887578908687,27.43001124210913
2015-03-05,33.73,42.92,0.8521911531782322,-2.8460442944097295,27.15395570559027
2015-03-06,33.19,42.39,0.8502883124970151,-2.8537215667484688,27.14627843325153
2015-03-09,32.72,42.59,0.8484151030501179,-3.4139992389045233,26.586000761095477
2015-03-10,31.7,41.72,0.8463975463236691,-3.6117056326234795,26.38829436737652
2015-03-11,32.33,41.45,0.8442811276760829,-2.665452742173642,27.334547257826358
2015-03-12,30.8,41.72,0.8424643298503354,-4.347611841355988,25.652388158644012
2015-03-13,30.93,41.49,0.839931111212275,-3.918741804197296,26.081258195802704
2015-03-16,30.83,41.98,0.8375843345802325,-4.33179036567816,25.66820963432184
2015-03-17,30.59,41.99,0.8349953101616063,-4.471453073685854,25.528546926314146
2015-03-18,30.89,42.56,0.832275541479634,-4.5316470453732265,25.468352954626774
2015-03-19,30.74,42.44,0.8295123985821844,-4.464506195827905,25.535493804172095
2015-03-20,31.31,42.54,0.8269442863397023,-3.8682099408909387,26.13179005910906
2015-03-23,31.2,42.54,0.824391919184432,-3.869632242105734,26.130367757894266
2015-03-24,30.79,42.4,0.821741535001133,-4.051841084048036,25.948158915951964
2015-03-25,29.89,41.31,0.8189615112559565,-3.941300029983566,26.058699970016434
2015-03-26,30.08,41.34,0.8162281406112794,-3.6628713328702958,26.337128667129704
2015-03-27,32.0,41.37,0.8136416493223485,-1.660355032465553,28.339644967534447
2015-03-30,31.46,41.87,0.8118829409223991,-2.5335387364208444,27.466461263579156
2015-03-31,31.27,41.44,0.8097876105633556,-2.2875985817454527,27.712401418254547
2015-04-01,30.81,41.38,0.807715196120404,-2.613254815462323,27.386745184537677
2015-04-02,30.81,41.37,0.8054621050579583,-2.511967286247735,27.488032713752265
2015-04-06,31.04,41.77,0.8033368183977555,-2.515378904474254,27.484621095525746
2015-04-07,31.26,41.68,0.8009792963130465,-2.124817070327776,27.875182929672224
2015-04-08,31.31,41.81,0.7987296242740256,-2.084885590897013,27.915114409102987
2015-04-09,31.24,41.92,0.7963934377093714,-2.144812908776853,27.855187091223147
2015-04-10,31.93,42.08,0.7939266191759317,-1.478432134923203,28.521567865076797
2015-04-13,31.73,41.96,0.7917183250123195,-1.490500917516929,28.50949908248307
2015-04-14,31.49,41.83,0.7894714055370725,-1.5335888936157467,28.466411106384253
2015-04-15,32.83,42.2,0.7871036105106141,-0.38577236354791467,29.614227636452085
2015-04-16,32.87,42.05,0.7851585812935695,-0.14591834339459808,29.854081656605402
2015-04-17,32.47,41.47,0.7835087416859856,-0.022107517717820713,29.97789248228218
2015-04-20,32.73,42.18,0.7817508756539042,-0.2442519350816852,29.755748064918315
2015-04-21,32.43,42.16,0.779884992520734,-0.44995128467414247,29.550048715325858
2015-04-22,32.7,42.59,0.7780876405143264,-0.4387526095051655,29.561247390494835
2015-04-23,32.35,42.76,0.7764707395450525,-0.8518888229464423,29.148111177053558
