date,MAS,XHB,beta,value,price
2014-01-31,21.16,31.57,0.6907985831791926,-0.6485112709671128,29.351488729032887
2014-02-03,20.76,30.58,0.6905612013896705,-0.3573615384961215,29.64263846150388
2014-02-04,20.9,30.96,0.6905119769732717,-0.47825080709249335,29.521749192907507
2014-02-05,20.74,30.87,0.6904112801046896,-0.5729962168317684,29.42700378316823
2014-02-06,21.41,31.73,0.6903479167078649,-0.4947393971405525,29.505260602859448
2014-02-07,22.02,31.99,0.6903372622543283,-0.06388901951596182,29.936110980484038
2014-02-10,21.7,31.8,0.6905701337873692,-0.2601302544383408,29.73986974556166
2014-02-11,22.45,31.93,0.6906764187687511,0.3967019487137762,30.396701948713776
2014-02-12,22.41,32.17,0.6910041033354142,0.1803979956997246,30.180397995699725
2014-02-13,22.24,32.32,0.6913003724018307,-0.10282803602716939,29.89717196397283
2014-02-14,22.46,32.54,0.6915039314060091,-0.041537927951534215,29.958462072048466
2014-02-18,22.29,32.47,0.691839486509254,-0.1740281269554771,29.825971873044523
2014-02-19,22.02,32.3,0.6919702655679999,-0.3306395778463944,29.669360422153606
2014-02-20,22.3,32.59,0.6918442013370132,-0.24720252157326073,29.75279747842674
2014-02-21,22.44,32.83,0.6916235978679038,-0.266002718003282,29.733997281996718
2014-02-24,22.27,32.9,0.6914363265027144,-0.4782551419393002,29.5217448580607
2014-02-25,22.7,33.09,0.6911541654336925,-0.17029133420088627,29.829708665799114
2014-02-26,23.39,33.97,0.6910940298531693,-0.08646419411215689,29.913535805887843
2014-02-27,23.31,34.21,0.6908616982014083,-0.3243786954701804,29.67562130452982
2014-02-28,23.35,34.03,0.6904982507887805,-0.14765547434219783,29.852344525657802
2014-03-03,22.9,33.69,0.690275087113078,-0.3553676848395959,29.644632315160404
2014-03-04,23.32,34.0,0.6899504283483802,-0.1383145638449257,29.861685436155074
2014-03-05,23.46,33.94,0.6897923961985577,0.04844607302095483,30.048446073020955
2014-03-06,23.63,33.84,0.6898058369948102,0.2869704760956182,30.286970476095618
2014-03-07,23.38,33.66,0.6899365652066121,0.15673521514543864,30.15673521514544
2014-03-10,23.12,33.33,0.6901048522568072,0.11880527428061782,30.118805274280618
2014-03-11,23.34,33.21,0.6901956407379307,0.4186027710933189,30.41860277109332
2014-03-12,23.3,33.17,0.6903940339363933,0.3996298943298342,30.399629894329834
2014-03-13,22.7,32.61,0.6905002508180536,0.18278682082327435,30.182786820823274
2014-03-14,22.76,32.67,0.6905850166471048,0.19858750613908782,30.198587506139088
2014-03-17,22.77,33.01,0.690683498288774,-0.02946227851242611,29.970537721487574
2014-03-18,23.17,33.3,0.6908133457616107,0.1659155861383681,30.165915586138368
2014-03-19,23.08,33.26,0.6910664797622526,0.09512888310748124,30.09512888310748
2014-03-20,22.25,32.88,0.6912550488347309,-0.4784660056859522,29.521533994314048
2014-03-21,21.89,32.44,0.6912739482201224,-0.5349268802607696,29.46507311973923
2014-03-24,21.69,32.2,0.6911212566083742,-0.5641044627896505,29.43589553721035
2014-03-25,21.97,32.3,0.6908947087035449,-0.34589909112449746,29.654100908875503
2014-03-26,21.81,31.73,0.6908080922993941,-0.10934076865977715,29.890659231340223
2014-03-27,21.8,31.68,0.6909123063031709,-0.08810186368445372,29.911898136315546
2014-03-28,22.04,32.24,0.6909152735227381,-0.23510841837307694,29.764891581626923
2014-03-31,22.21,32.55,0.6909204544822637,-0.27946079339768204,29.720539206602318
2014-04-01,22.46,32.88,0.6908705953121732,-0.2558251738642561,29.744174826135744
2014-04-02,22.89,33.02,0.6906027115347843,0.08629846512142336,30.086298465121423
2014-04-03,22.88,32.94,0.6904552061123442,0.1364055106593831,30.136405510659383
2014-04-04,22.71,32.66,0.6903295962070792,0.1638353878767944,30.163835387876794
2014-04-07,21.91,31.77,0.6902170707992716,-0.01819633929286013,29.98180366070714
2014-04-08,21.86,31.89,0.689830664574681,-0.13869989328657795,29.861300106713422
2014-04-09,22.06,32.14,0.6893351960023439,-0.09523319951533438,29.904766800484666
2014-04-10,21.59,31.58,0.688989425987045,-0.16828607267088103,29.83171392732912
2014-04-11,21.35,31.25,0.6884219163364792,-0.16318488551497268,29.836815114485027
2014-04-14,21.53,31.23,0.6878430091878835,0.04866282306239711,30.048662823062397
2014-04-15,21.45,31.18,0.6874116967956437,0.016503293911828365,30.01650329391183
2014-04-16,21.99,31.53,0.6873123358911392,0.31904204935237956,30.31904204935238
2014-04-17,22.06,31.43,0.6873998402967211,0.455023019474055,30.455023019474055
2014-04-21,21.96,31.5,0.6874858017591156,0.30419724458786135,30.30419724458786
2014-04-22,22.28,31.81,0.6875854271802497,0.4079075613962573,30.407907561396257
2014-04-23,22.15,31.38,0.6877928925568838,0.5670590315649839,30.567059031564984
2014-04-24,22.45,31.71,0.6878959847841712,0.6368183224939301,30.63681832249393
2014-04-25,20.78,31.01,0.6882072633252514,-0.5613072357160469,29.438692764283953
2014-04-28,20.71,30.99,0.687987433501733,-0.6107305642187022,29.389269435781298
2014-04-29,20.23,30.96,0.6878324658524355,-1.065293142791404,28.934706857208596
2014-04-30,20.09,31.0,0.6875866014370178,-1.22518464454755,28.77481535545245
2014-05-01,20.1,31.3,0.6871124631622153,-1.4066200969773384,28.59337990302266
2014-05-02,20.55,31.76,0.686596466134316,-1.2563037644258763,28.743696235574124
2014-05-05,20.18,31.35,0.686186193893889,-1.3319371785734226,28.668062821426577
2014-05-06,19.54,30.725,0.6857058822047986,-1.5283132307424374,28.471686769257563
2014-05-07,19.71,30.71,0.6849164424417603,-1.3237839473864597,28.67621605261354
2014-05-08,19.73,30.69,0.6843100545528358,-1.2714755742265318,28.728524425773468
2014-05-09,19.99,30.97,0.6833829140895186,-1.1743688493523905,28.82563115064761
2014-05-12,20.61,31.65,0.6825841793867448,-0.9937892775904729,29.006210722409527
2014-05-13,20.62,31.48,0.6819896810716595,-0.8490351601358377,29.150964839864162
2014-05-14,20.24,30.8,0.6814230628831424,-0.747830336800785,29.252169663199215
2014-05-15,20.15,30.55,0.6809689311096983,-0.6536008454012823,29.346399154598718
2014-05-16,20.84,30.87,0.6806358785839356,-0.17122957188609433,29.828770428113906
2014-05-19,21.18,30.87,0.6804891236561776,0.17330075273379464,30.173300752733795
2014-05-20,20.82,30.59,0.6805226394645525,0.002812458779338556,30.00281245877934
2014-05-21,20.9,30.7,0.6805873104838523,0.0059695681457334615,30.005969568145733
2014-05-22,20.92,31.28,0.6804942604545398,-0.36586046701800257,29.634139532981997
2014-05-23,21.28,31.78,0.6801578135071072,-0.3354153132558686,29.66458468674413
2014-05-27,21.23,31.85,0.6799611714328165,-0.4267633101352075,29.573236689864792
2014-05-28,21.27,31.62,0.6796225448671502,-0.21966486869929014,29.78033513130071
2014-05-29,21.3,31.63,0.6795071174621483,-0.19281012532774966,29.80718987467225
2014-05-30,21.3,31.5,0.6792864891500132,-0.0975244082254143,29.902475591774586
2014-06-02,21.37,31.51,0.6790102624270308,-0.025613369075738746,29.97438663092426
2014-06-03,21.67,31.56,0.6786335237973076,0.2523259889569758,30.252325988956976
2014-06-04,21.92,31.64,0.6784665407912814,0.45331864936385813,30.453318649363858
2014-06-05,21.79,31.91,0.6784244547409359,0.1414756492167335,30.141475649216734
2014-06-06,22.07,32.41,0.6780541067137569,0.09426640140714326,30.094266401407143
2014-06-09,22.43,32.77,0.6776601274268822,0.22307762422106947,30.22307762422107
2014-06-10,22.6,32.54,0.6774562803068749,0.5555726388142936,30.555572638814294
2014-06-11,22.41,32.12,0.6774161472577085,0.6513933500824045,30.651393350082405
2014-06-12,22.35,31.92,0.6775395114399606,0.722938794836459,30.72293879483646
2014-06-13,21.85,31.78,0.6775865496456485,0.3162994522612941,30.316299452261294
2014-06-16,21.79,32.06,0.6774530633934243,0.07085478760681596,30.070854787606816
2014-06-17,21.72,32.2,0.6775043867965616,-0.09564125484928354,29.904358745150716
2014-06-18,21.9,32.3,0.677500771483122,0.01672508109516002,30.01672508109516
2014-06-19,22.1,32.33,0.6775770794828798,0.19393302031849657,30.193933020318497
2014-06-20,21.63,32.15,0.6776361680261562,-0.15600280204092343,29.843997197959077
2014-06-23,21.73,32.21,0.6773896903747737,-0.08872192697146275,29.911278073028537
2014-06-24,21.68,32.21,0.6771628031492929,-0.13141388943872556,29.868586110561274
2014-06-25,22.04,32.46,0.6769806737635411,0.06520732963545584,30.065207329635456
2014-06-26,22.13,32.35,0.6769215056598499,0.23158929190385535,30.231589291903855
2014-06-27,22.21,32.52,0.6769352095110321,0.1960669867012328,30.196066986701233
2014-06-30,22.2,32.75,0.6767457301375881,0.036577337993989545,30.03657733799399
2014-07-01,22.3,33.02,0.6764430003139944,-0.0361478703680973,29.963852129631903
2014-07-02,22.16,32.71,0.6760873258640198,0.0451835709879127,30.045183570987913
2014-07-03,22.41,33.0,0.6758842618608338,0.10581935859248404,30.105819358592484
2014-07-07,22.06,32.46,0.6757801072034528,0.12417772017591844,30.12417772017592
2014-07-08,21.7,32.27,0.6756653137975016,-0.10371967624537959,29.89628032375462
2014-07-09,21.64,32.03,0.6754773996766722,0.004458888356190016,30.00445888835619
2014-07-10,21.24,31.5,0.6753546860621237,-0.03367261095689855,29.9663273890431
2014-07-11,21.21,31.37,0.6751099432024225,0.03180108174000651,30.031801081740007
2014-07-14,21.26,31.37,0.6749196865814965,0.08776943193845455,30.087769431938455
2014-07-15,21.13,31.11,0.674594276114775,0.1433720700693506,30.14337207006935
2014-07-16,21.36,31.35,0.6742212408989026,0.22316409781940294,30.223164097819403
2014-07-17,20.9,30.73,0.6739600075057214,0.1892089693491812,30.18920896934918
2014-07-18,20.98,30.95,0.6736121136291505,0.13170508317779195,30.131705083177792
2014-07-21,20.95,30.99,0.6731521899841819,0.08901363239020199,30.089013632390202
2014-07-22,21.13,31.4,0.6726157974123329,0.0098639612527478,30.009863961252748
2014-07-23,21.16,31.58,0.6726610512362323,-0.08263599804021382,29.917364001959786
2014-07-24,20.6,31.06,0.6726875899721841,-0.2936765445360372,29.706323455463963
2014-07-25,20.9,30.75,0.6728427657287281,0.21008495384160852,30.21008495384161
2014-07-28,20.27,30.27,0.673345665274281,-0.11217328785248526,29.887826712147515
2014-07-29,21.71,30.15,0.6737970845313134,1.3950179013809034,31.395017901380903
2014-07-30,21.31,30.02,0.6749472954480376,1.048082190649911,31.04808219064991
2014-07-31,20.8,29.46,0.6759843859731977,0.8854999892295972,30.885499989229597
2014-08-01,21.21,29.51,0.6770510728428353,1.2302228404079294,31.23022284040793
2014-08-04,21.32,29.765,0.6782139037509525,1.1329631548528987,31.1329631548529
2014-08-05,21.11,29.66,0.6793353598231945,0.9609132276440526,30.960913227644053
2014-08-06,21.2,29.71,0.6803575201500358,0.9865780763424361,30.986578076342436
2014-08-07,21.06,29.59,0.681340503855627,0.8991344909119938,30.899134490911994
2014-08-08,21.56,30.34,0.6822270576595519,0.8612310706091932,30.861231070609193
2014-08-11,21.87,30.42,0.6830675012325677,1.0910866125052934,31.091086612505293
2014-08-12,21.75,30.17,0.6839954590879052,1.1138569993178997,31.1138569993179
2014-08-13,21.78,30.32,0.6847046445208594,1.019755178127543,31.019755178127543
2014-08-14,22.21,30.8,0.6852034070940546,1.1057350615031183,31.10573506150312
2014-08-15,22.36,30.58,0.6858497752136717,1.3867138739659204,31.38671387396592
2014-08-18,22.88,31.14,0.6866450918777814,1.4978718389258852,31.497871838925885
2014-08-19,23.19,31.77,0.6877258395811499,1.3409500765068714,31.34095007650687
2014-08-20,23.37,31.77,0.6887526316790207,1.488328891557515,31.488328891557515
2014-08-21,23.51,31.74,0.6899293993561654,1.6116408644353122,31.611640864435312
2014-08-22,23.5,31.85,0.6910825740693289,1.489020015891871,31.48902001589187
2014-08-25,23.53,31.68,0.6921798632029209,1.6017419337314678,31.601741933731468
2014-08-26,23.46,31.77,0.6933022865971997,1.4337863548069656,31.433786354806966
2014-08-27,23.51,31.79,0.6943223114337913,1.4374937195197752,31.437493719519775
2014-08-28,23.51,31.5,0.695221029888967,1.610537558497544,31.610537558497544
2014-08-29,23.47,31.55,0.6961165233111913,1.5075236895319115,31.50752368953191
2014-09-02,23.59,31.55,0.6971455049145339,1.5950593199464542,31.595059319946454
2014-09-03,23.49,31.18,0.6982810260072904,1.7175976090926852,31.717597609092685
2014-09-04,23.74,31.36,0.6994365081084936,1.8056711057176393,31.80567110571764
2014-09-05,23.69,31.47,0.7004823618460149,1.645820072705913,31.645820072705913
2014-09-08,24.03,31.41,0.7014078558012832,1.9987792492816965,31.998779249281696
2014-09-09,23.78,31.24,0.7024923339460035,1.8341394875268513,31.83413948752685
2014-09-10,23.68,31.34,0.7037193959015802,1.6254341324444788,31.62543413244448
2014-09-11,23.99,31.34,0.7050028139972372,1.895211809326586,31.895211809326586
2014-09-12,23.88,31.0,0.7065475096133343,1.9770272019866333,31.977027201986633
2014-09-15,23.88,30.94,0.7080954668717364,1.971526254988472,31.971526254988472
2014-09-16,24.18,31.1,0.7095704189199432,2.1123599715897647,32.11235997158977
2014-09-17,24.44,31.49,0.7113383491449482,2.039955385425582,32.039955385425586
2014-09-18,24.21,31.18,0.7130837677656042,1.9760481210684624,31.976048121068462
2014-09-19,23.83,30.84,0.7148447322696091,1.7841884568052535,31.784188456805254
2014-09-22,23.43,30.27,0.7164324006029211,1.7435912337495765,31.743591233749576
2014-09-23,23.46,30.15,0.7179178637631909,1.8147764075397959,31.814776407539796
2014-09-24,23.58,30.33,0.7194938424817295,1.7577517575291424,31.757751757529142
2014-09-25,23.33,30.02,0.721182274581556,1.6801081170616854,31.680108117061685
2014-09-26,23.34,30.11,0.722918520741221,1.572923340481836,31.572923340481836
2014-09-29,23.32,29.96,0.7245830211962376,1.6114926849607194,31.61149268496072
2014-09-30,23.92,29.59,0.7262849327139235,2.4292288409950054,32.42922884099501
2014-10-01,23.5,29.16,0.7283977822385674,2.2599206699233747,32.259920669923375
2014-10-02,23.69,29.45,0.7305718930990188,2.174657748233898,32.1746577482339
2014-10-03,23.66,29.77,0.7326864577032092,1.8479241541754625,31.847924154175463
2014-10-06,23.52,29.78,0.7346736820824591,1.6414177475843665,31.641417747584367
2014-10-07,23.07,29.37,0.7365504410197238,1.4375135472507132,31.437513547250713
2014-10-08,23.41,29.75,0.7383184970212273,1.445024713618487,31.445024713618487
2014-10-09,22.76,29.14,0.7400906918962707,1.1937572381426733,31.193757238142673
2014-10-10,22.16,28.61,0.7417310136949055,0.9390756981887556,30.939075698188756
2014-10-13,20.97,28.02,0.7432421558547259,0.14435479295057974,30.14435479295058
2014-10-14,20.95,28.29,0.7444303148274818,-0.10993360646946115,29.89006639353054
2014-10-15,20.86,28.74,0.745548917962187,-0.5670759022332561,29.432924097766744
2014-10-16,21.22,28.89,0.746540168981004,-0.34754548186120715,29.652454518138793
2014-10-17,21.67,29.36,0.7477311073401636,-0.2833853115071996,29.7166146884928
2014-10-20,22.28,29.99,0.7490494049897671,-0.1839916556431156,29.816008344356884
2014-10-21,22.42,30.49,0.7501323547734472,-0.4515354970424035,29.548464502957597
2014-10-22,22.59,30.22,0.7512133427554897,-0.11166721807089885,29.8883327819291
2014-10-23,22.93,30.69,0.7516627235195671,-0.13852898481551534,29.861471015184485
2014-10-24,23.08,30.76,0.7522645098005767,-0.05965632146574151,29.94034367853426
2014-10-27,22.97,30.76,0.7529528345464489,-0.19082919064877046,29.80917080935123
2014-10-28,22.14,31.1,0.7533824353867159,-1.2901937405268633,28.709806259473137
2014-10-29,21.81,30.75,0.7532524095037484,-1.3525115922402655,28.647488407759734
2014-10-30,21.8,31.02,0.7531617094777114,-1.5630762279986072,28.436923772001393
2014-10-31,22.07,31.13,0.7529196575735964,-1.3683889402660547,28.631611059733945
2014-11-03,22.2,31.28,0.7528030555024127,-1.3476795761154712,28.65232042388453
2014-11-04,22.18,31.03,0.7527438622136188,-1.1776420444885929,28.822357955511407
2014-11-05,22.47,31.13,0.7526501778057975,-0.960000035094474,29.039999964905526
2014-11-06,23.14,31.71,0.7526324022147154,-0.7259734742286241,29.274026525771376
2014-11-07,23.35,31.82,0.7527836278431322,-0.603575037968465,29.396424962031535
2014-11-10,23.18,31.93,0.7529762403976754,-0.8625313558977759,29.137468644102224
2014-11-11,23.22,32.31,0.7528490407265046,-1.104552505873368,28.895447494126632
2014-11-12,23.19,32.3,0.7525279350862887,-1.1166523032871218,28.883347696712878
2014-11-13,23.18,32.2,0.7522932222423163,-1.043841756202589,28.95615824379741
2014-11-14,23.19,32.27,0.7519967264287843,-1.0769343618568712,28.92306563814313
2014-11-17,22.98,32.17,0.7515834618284193,-1.1984399670202492,28.80156003297975
2014-11-18,23.39,32.25,0.751148649648865,-0.8345439511758954,29.165456048824105
2014-11-19,23.41,32.41,0.7508223865398459,-0.9241535477564042,29.075846452243596
2014-11-20,23.85,33.1,0.7505145108557808,-0.9920303093263456,29.007969690673654
2014-11-21,24.07,33.27,0.7501313314398115,-0.8868693970025312,29.11313060299747
2014-11-24,24.31,33.6,0.7496784562297595,-0.8791961293199222,29.120803870680078
2014-11-25,24.23,33.5,0.7492611273573057,-0.8702477664697383,29.12975223353026
2014-11-26,24.12,33.33,0.7487779661524593,-0.8367696118614667,29.163230388138533
2014-11-28,24.2,33.47,0.7482130265860856,-0.8426899998362849,29.157310000163715
2014-12-01,23.94,33.12,0.7475708657246997,-0.8195470728020489,29.18045292719795
2014-12-02,24.34,33.22,0.7470091643772281,-0.4756444406115179,29.524355559388482
2014-12-03,24.73,33.35,0.7464262154994277,-0.1633142869059121,29.836685713094088
2014-12-04,24.78,33.19,0.7460822468675028,0.017530226467584953,30.017530226467585
2014-12-05,24.87,33.26,0.7459310640700143,0.06033280903132621,30.060332809031326
2014-12-08,24.57,33.1,0.7456347173014665,-0.1105091426785414,29.88949085732146
